CWNU_id,l,b,sig_l,sig_b,n,plx,sig_plx,pmx,sig_pmx,pmy,sig_pmy,rv,sig_rv,nrv,logage,A0,m-M,class,RA_ICRS,DE_ICRS
CWNU_2392,338.27,-0.464,0.136,0.077,50,0.442,0.056,-1.499,0.102,-3.0,0.092,-23.17,42.11,2,7.9,1.9,11.55,1,250.62227,-46.85954
CWNU_2393,168.866,-2.526,0.303,0.18,49,0.487,0.074,1.089,0.103,-2.701,0.105,-18.97,,1,8.7,1.45,11.25,1,76.47829,36.74652
CWNU_2394,88.62,2.674,0.362,0.21,49,0.55,0.041,-2.067,0.078,-1.902,0.096,-14.36,,1,8.55,2.6,11.15,1,313.58718,49.07659
CWNU_2395,334.299,0.38,0.079,0.079,49,0.405,0.067,-1.424,0.078,-2.925,0.099,-3.71,35.99,2,7.2,3.15,11.9,1,245.64908,-49.18951
CWNU_2396,98.673,1.566,0.248,0.173,49,0.372,0.071,-2.714,0.109,-2.681,0.088,-38.92,,1,6.45,1.9,12.4,1,326.46906,55.44264
CWNU_2397,243.928,-0.608,0.041,0.035,48,0.249,0.042,-2.268,0.081,4.229,0.083,91.29,,1,8.8,2.4,12.6,1,117.59042,-27.58981
CWNU_2398,144.892,-4.659,0.092,0.114,12,0.317,0.019,-1.082,0.083,-0.855,0.099,,,0,8.8,1.75,12.2,1,49.90578,51.78082
CWNU_2399,156.401,-1.433,0.25,0.375,57,0.333,0.034,-0.223,0.098,-0.808,0.097,-80.79,63.41,2,7.5,3.9,12.4,1,66.72648,46.95166
CWNU_2400,304.137,-1.525,0.066,0.032,48,0.245,0.049,-7.648,0.071,-0.82,0.075,-33.09,,1,8.85,2.65,12.65,1,195.6454,-64.37067
CWNU_2401,277.365,-0.082,0.022,0.025,12,0.324,0.023,-5.562,0.048,3.83,0.074,-1.76,,1,8.2,3.25,12.65,1,146.39586,-53.46505
CWNU_2402,242.216,-3.105,0.051,0.032,12,0.356,0.048,-2.489,0.097,2.662,0.035,,,0,7.35,2.65,11.9,1,114.18969,-27.34766
CWNU_2403,74.091,-2.39,0.075,0.081,12,0.549,0.024,-2.159,0.043,-4.901,0.098,30.2,18.33,2,8.25,3.75,11.15,1,306.98933,34.48724
CWNU_2404,90.727,-0.212,0.078,0.082,48,0.348,0.046,-4.217,0.104,-4.663,0.071,-57.14,,1,8.3,2.65,12.1,1,318.99382,48.70909
CWNU_2405,299.751,-2.935,0.081,0.064,48,0.411,0.033,-5.312,0.07,-0.52,0.075,,,0,6.95,1.05,12.0,1,185.14548,-65.616
CWNU_2406,21.064,-0.062,0.035,0.029,47,0.362,0.045,-0.636,0.129,-2.853,0.115,32.17,14.35,2,7.75,5.3,11.85,1,277.44175,-10.57514
CWNU_2407,248.428,-3.178,0.243,0.268,47,0.621,0.05,-2.433,0.091,1.878,0.082,,,0,7.55,1.75,10.95,1,117.67536,-32.769
CWNU_2408,86.255,0.902,0.05,0.056,11,0.445,0.017,-0.658,0.127,-2.299,0.037,,,0,6.5,0.3,11.9,1,313.34926,46.12675
CWNU_2409,244.697,4.132,0.041,0.035,12,0.328,0.009,-5.207,0.052,5.046,0.022,69.27,,1,9.15,0.25,12.25,1,122.55478,-25.75029
CWNU_2410,298.356,0.545,0.034,0.024,47,0.22,0.03,-7.151,0.084,0.727,0.068,-24.96,,1,7.8,3.8,12.8,1,183.08272,-61.9788
CWNU_2411,192.608,-0.59,0.292,0.192,47,0.527,0.062,-0.409,0.083,-0.973,0.093,25.03,,1,8.15,2.95,11.6,1,92.72971,17.72239
CWNU_2412,309.613,0.407,0.18,0.113,47,0.484,0.044,-5.223,0.101,-1.794,0.082,-3.81,4.68,2,8.55,1.9,11.75,1,207.07648,-61.72485
CWNU_2413,285.795,1.907,0.14,0.083,47,0.435,0.04,-7.805,0.082,3.414,0.103,,,0,8.65,1.05,11.65,1,160.51905,-56.59821
CWNU_2414,63.312,-1.301,0.079,0.033,47,0.295,0.028,-3.127,0.059,-5.716,0.036,,,0,7.2,5.05,12.6,1,299.07076,26.08015
CWNU_2415,66.245,1.182,0.029,0.022,47,0.173,0.041,-2.76,0.078,-5.29,0.084,-5.37,4.7,5,8.75,3.85,13.15,1,298.3795,29.8741
CWNU_2416,23.344,-0.402,0.188,0.109,63,0.509,0.065,-0.088,0.199,-1.207,0.167,10.86,,1,7.2,3.85,11.2,1,278.81585,-8.70997
CWNU_2417,324.196,-2.747,0.051,0.05,46,0.373,0.039,-3.595,0.094,-4.287,0.067,-62.7,16.03,2,8.85,1.6,11.9,1,236.35454,-58.24398
CWNU_2418,327.208,0.295,0.146,0.095,46,0.532,0.051,-4.588,0.081,-4.79,0.098,-25.05,11.97,2,6.15,2.25,11.45,1,237.23155,-53.99175
CWNU_2419,295.575,-1.269,0.155,0.058,46,0.404,0.034,-7.055,0.051,0.533,0.063,-23.89,,1,7.7,1.05,11.8,1,176.36763,-63.19461
CWNU_2420,307.442,-0.225,0.039,0.015,11,0.194,0.006,-6.43,0.06,-1.293,0.059,,,0,6.55,7.4,14.0,1,202.74826,-62.74986
CWNU_2421,22.081,-0.191,0.289,0.172,59,0.426,0.07,-1.153,0.108,-2.816,0.118,,,0,6.55,5.6,12.2,1,278.03613,-9.73335
CWNU_2422,266.326,-3.14,0.054,0.055,54,0.196,0.036,-2.781,0.078,3.671,0.092,,,0,6.6,2.95,14.1,1,130.87131,-47.59084
CWNU_2423,249.748,-2.47,0.168,0.115,46,0.552,0.043,-4.317,0.06,3.772,0.071,13.21,,1,7.5,2.15,11.15,1,119.20929,-33.53729
CWNU_2424,284.264,1.084,0.153,0.097,46,0.375,0.04,-6.035,0.087,2.795,0.077,25.13,,1,8.6,2.9,11.9,1,157.36522,-56.55219
CWNU_2425,130.539,-1.656,0.254,0.052,45,0.33,0.065,0.154,0.07,-0.723,0.084,,,0,7.55,2.55,12.3,1,28.34842,60.29748
CWNU_2426,208.244,0.876,0.076,0.06,12,0.351,0.058,-0.893,0.076,-0.346,0.097,,,0,7.9,1.65,12.3,1,101.49965,4.57133
CWNU_2427,66.112,1.445,0.057,0.04,11,0.241,0.039,-3.088,0.069,-5.714,0.058,,,0,6.9,2.25,13.2,1,298.04045,29.89484
CWNU_2428,333.472,-1.606,0.05,0.055,45,0.336,0.038,-2.374,0.079,-3.825,0.09,-16.71,14.74,2,8.8,3.2,12.05,1,246.96382,-51.16929
CWNU_2429,246.229,-0.41,0.036,0.062,45,0.239,0.044,-2.562,0.107,3.745,0.08,,,0,7.75,1.9,12.95,1,119.13056,-29.46135
CWNU_2430,352.607,1.751,0.092,0.074,45,0.496,0.07,-0.042,0.122,0.333,0.113,-41.39,,1,8.4,6.75,11.95,1,259.94423,-34.17541
CWNU_2431,315.382,-0.687,0.133,0.064,45,0.422,0.04,-4.631,0.086,-3.217,0.056,,,0,7.05,1.7,11.75,1,219.24436,-60.98162
CWNU_2432,291.639,1.874,0.077,0.115,45,0.338,0.047,-6.049,0.063,1.789,0.086,,,0,7.25,1.05,12.15,1,170.50901,-59.02353
CWNU_2433,288.441,-1.184,0.087,0.09,45,0.285,0.048,-6.245,0.062,2.428,0.076,,,0,7.45,2.1,12.75,1,162.25793,-60.56494
CWNU_2434,351.821,5.178,0.082,0.06,12,0.515,0.043,-2.004,0.071,-2.959,0.075,,,0,9.8,1.15,11.85,1,256.06677,-32.79557
CWNU_2435,316.054,-1.403,0.035,0.024,44,0.244,0.052,-5.346,0.07,-3.219,0.085,-60.43,1.28,4,9.3,3.45,12.5,1,221.1229,-61.36064
CWNU_2436,284.035,-1.688,0.06,0.06,44,0.378,0.036,-5.119,0.088,3.474,0.091,21.28,,1,6.9,1.1,11.9,1,154.2236,-58.76931
CWNU_2437,57.967,-1.266,0.048,0.052,44,0.329,0.043,-2.714,0.075,-6.274,0.072,-31.55,,1,8.45,4.3,12.05,1,296.06646,21.497
CWNU_2438,90.663,0.281,0.073,0.046,12,0.332,0.025,-3.235,0.054,-4.76,0.045,-40.16,,1,8.7,3.9,12.1,1,318.38581,49.00424
CWNU_2439,341.963,-0.206,0.095,0.067,44,0.61,0.044,-1.891,0.117,-2.532,0.084,,,0,7.35,3.1,10.9,1,253.72472,-43.8666
CWNU_2440,189.582,-0.74,0.048,0.126,12,0.324,0.062,0.04,0.04,-1.142,0.053,,,0,7.65,3.75,12.1,1,91.03431,20.2932
CWNU_2441,110.597,-4.015,0.018,0.015,11,0.213,0.004,-3.064,0.05,-1.769,0.109,-54.27,,1,8.45,2.7,13.1,1,350.04861,56.65568
CWNU_2442,291.762,-0.296,0.069,0.027,44,0.253,0.045,-6.243,0.061,1.763,0.052,,,0,8.0,2.3,12.65,1,169.22826,-61.10101
CWNU_2443,233.699,2.625,0.066,0.046,11,0.347,0.078,-1.957,0.087,2.33,0.103,47.03,,1,8.9,0.8,12.3,1,115.07826,-17.11846
CWNU_2444,67.041,-0.868,0.086,0.079,44,0.361,0.037,-2.809,0.051,-5.066,0.073,78.39,,1,6.05,1.8,11.95,1,300.86961,29.47962
CWNU_2445,132.758,-2.587,0.244,0.167,44,0.382,0.078,0.147,0.072,-0.86,0.166,-58.48,28.28,2,8.9,1.75,12.1,1,32.07972,58.81027
CWNU_2446,176.362,1.013,0.211,0.167,44,0.503,0.039,1.421,0.109,-2.844,0.08,-0.02,,1,7.9,2.15,11.3,1,85.18355,32.56366
CWNU_2447,102.045,-0.558,0.039,0.028,44,0.279,0.055,-2.988,0.105,-2.448,0.093,-72.45,,1,7.75,2.55,12.7,1,333.50132,55.79415
CWNU_2448,190.579,1.54,0.192,0.077,43,0.352,0.048,0.1,0.081,-1.732,0.126,,,0,6.9,2.25,12.35,1,93.67795,20.52427
CWNU_2449,19.613,-0.337,0.063,0.034,43,0.364,0.069,-1.111,0.096,-3.756,0.078,29.48,1.98,4,8.45,3.7,11.8,1,277.00316,-11.98795
CWNU_2450,23.821,-1.183,0.078,0.102,43,0.363,0.05,-1.052,0.067,-2.733,0.136,19.55,18.73,3,8.6,3.8,11.8,1,279.73922,-8.64491
CWNU_2451,242.214,1.11,0.086,0.05,43,0.309,0.045,-1.227,0.045,3.207,0.079,,,0,9.1,0.45,12.3,1,118.26071,-25.23848
CWNU_2452,282.176,-2.954,0.026,0.043,43,0.205,0.044,-5.296,0.058,3.456,0.068,8.84,11.74,3,8.75,2.1,13.0,1,149.89178,-58.71773
CWNU_2453,332.259,-0.479,0.033,0.034,43,0.353,0.046,-1.692,0.089,-2.361,0.085,,,0,7.55,2.45,12.05,1,244.32345,-51.23405
CWNU_2454,75.382,2.063,0.159,0.111,42,0.396,0.049,-2.316,0.11,-4.218,0.083,-24.93,,1,8.9,2.3,11.75,1,303.34787,38.07705
CWNU_2455,239.796,0.083,0.11,0.085,42,0.186,0.042,-1.331,0.079,2.062,0.102,,,0,7.8,1.7,13.55,1,115.94385,-23.67216
CWNU_2456,214.706,8.48,0.444,0.152,42,0.325,0.055,-1.674,0.124,0.406,0.143,,,0,9.15,0.45,12.65,1,111.21529,2.29185
CWNU_2457,310.456,-1.272,0.114,0.113,42,0.501,0.03,-6.647,0.068,-3.25,0.075,,,0,8.0,1.25,11.35,1,209.71109,-63.15483
CWNU_2458,103.08,-1.139,0.153,0.136,42,0.657,0.036,-1.579,0.055,-1.096,0.087,,,0,8.65,1.15,10.85,1,335.60929,55.88052
CWNU_2459,11.476,-0.363,0.062,0.029,42,0.323,0.033,-0.737,0.077,-2.08,0.082,,,0,7.45,2.15,12.25,1,273.03594,-19.17332
CWNU_2460,200.819,-2.528,0.315,0.25,42,0.498,0.061,-0.301,0.079,-1.226,0.12,,,0,7.65,0.95,11.75,1,94.99947,9.58207
CWNU_2461,21.888,-2.193,0.104,0.108,42,0.467,0.061,0.244,0.084,-0.922,0.104,,,0,7.7,3.5,11.45,1,279.75292,-10.82507
CWNU_2462,295.852,0.528,0.021,0.013,42,0.211,0.042,-6.998,0.052,1.603,0.064,13.38,,1,8.6,1.85,13.05,1,177.88186,-61.51748
CWNU_2463,119.627,0.47,0.015,0.013,11,0.269,0.013,-1.401,0.022,-0.941,0.057,-74.29,,1,7.95,3.05,12.55,1,5.5256,63.15335
CWNU_2464,334.117,-0.573,0.042,0.045,41,0.356,0.047,-1.304,0.088,-2.155,0.078,-57.59,5.71,2,8.85,4.05,11.9,1,246.50003,-49.98766
