"DB","ID","RA_ICRS","DE_ICRS","GLON","GLAT","plx","pmRA","pmDE","fnames","UCC_ID"
"3","Ryu 174",266.19042,-20.39555,7.20001,4.61,"nan","nan","nan","ryu174","UCC G007.2+04.6"
"3","Teutsch 72,DSH J1802.8-2249",270.71279,-22.81425,7.24001,-0.24,"nan","nan","nan","teutsch72","UCC G007.2-00.2"
"3","Ryu 610",273.18063,-23.9466,7.35001,-2.77,"nan","nan","nan","ryu610","UCC G007.3-02.7"
"3","Ryu 611",266.11643,-20.08552,7.43,4.83,"nan","nan","nan","ryu611","UCC G007.4+04.8"
"3","Ryu 612",269.4965,-21.94064,7.44001,1.17,"nan","nan","nan","ryu612","UCC G007.4+01.1"
"3","Ryu 176",271.87068,-23.0803,7.53001,-1.3,"nan","nan","nan","ryu176","UCC G007.5-01.3"
"3","FSR 0025,MWSC 2664",265.4268,-19.57419,7.53001,5.65,"nan","nan","nan","fsr0025","UCC G007.5+05.6"
"3","Ryu 177",268.96904,-21.52963,7.55001,1.8,"nan","nan","nan","ryu177","UCC G007.5+01.8"
"3","Ryu 613",265.29538,-19.39345,7.62001,5.84999,"nan","nan","nan","ryu613","UCC G007.6+05.8"
"3","Ryu 614",273.05823,-23.56702,7.63,-2.49,"nan","nan","nan","ryu614","UCC G007.6-02.4"
"3","Ryu 615",274.74558,-24.37378,7.65001,-4.23,"nan","nan","nan","ryu615","UCC G007.6-04.2"
"3","Ryu 178",270.06217,-21.85019,7.78001,0.76,"nan","nan","nan","ryu178","UCC G007.7+00.7"
"3","Ryu 616",266.05213,-19.6063,7.81,5.13,"nan","nan","nan","ryu616","UCC G007.8+05.1"
"3","Ryu 617",267.79268,-20.45698,7.92001,3.29,"nan","nan","nan","ryu617","UCC G007.9+03.2"
"3","Ryu 618",268.31609,-20.62976,8.02001,2.78,"nan","nan","nan","ryu618","UCC G008.0+02.7"
"3","Ryu 619",271.47337,-22.28027,8.05001,-0.59,"nan","nan","nan","ryu619","UCC G008.0-00.5"
"3","Ryu 620",265.78649,-19.15163,8.07001,5.58,"nan","nan","nan","ryu620","UCC G008.0+05.5"
"3","Ryu 621",272.62294,-22.77808,8.13001,-1.76,"nan","nan","nan","ryu621","UCC G008.1-01.7"
"3","Ryu 179",271.30244,-22.031,8.19001,-0.33,"nan","nan","nan","ryu179","UCC G008.1-00.3"
"3","Ryu 623",270.05045,-21.32557,8.23001,1.03,"nan","nan","nan","ryu623","UCC G008.2+01.0"
"3","Ryu 625",270.44621,-21.4667,8.29001,0.64,"nan","nan","nan","ryu625","UCC G008.2+00.6"
"3","Ryu 624",269.50605,-20.96475,8.29,1.64999,"nan","nan","nan","ryu624","UCC G008.2+01.6"
"3","Ryu 626",271.47562,-21.94908,8.34001,-0.43,"nan","nan","nan","ryu626","UCC G008.3-00.4"
"3","Ryu 627",274.94687,-23.55691,8.46,-4.01,"nan","nan","nan","ryu627","UCC G008.4-04.0"
"3","Ryu 629",274.77359,-23.28053,8.63,-3.74,"nan","nan","nan","ryu629","UCC G008.6-03.7"
"3","Ryu 631",274.37834,-22.81501,8.87001,-3.20001,"nan","nan","nan","ryu631","UCC G008.8-03.2"
"3","Ryu 632",271.51648,-21.32856,8.90001,-0.16,"nan","nan","nan","ryu632","UCC G008.9-00.1"
"3","Ryu 633",266.43305,-18.54428,8.91001,5.37,"nan","nan","nan","ryu633","UCC G008.9+05.3"
"3","VVV-CL 162,VVV 162",272.42387,-21.78628,8.91,-1.12,"nan","nan","nan","vvvcl162","UCC G008.9-01.1"
"3","Ryu 634",275.30567,-23.21198,8.92001,-4.14,"nan","nan","nan","ryu634","UCC G008.9-04.1"
"3","Ryu 180",266.53417,-18.52051,8.98001,5.3,"nan","nan","nan","ryu180","UCC G008.9+05.3a"
"3","Ryu 635",269.50124,-20.13154,9.01001,2.06999,"nan","nan","nan","ryu635","UCC G009.0+02.0"
"3","Ryu 181",271.77612,-21.32622,9.02001,-0.37001,"nan","nan","nan","ryu181","UCC G009.0-00.3"
"3","Ryu 182",267.12701,-18.55434,9.24001,4.79999,"nan","nan","nan","ryu182","UCC G009.2+04.7"
"3","Ryu 637",273.09686,-21.70765,9.28,-1.63,"nan","nan","nan","ryu637","UCC G009.2-01.6"
"3","Ryu 638",272.33592,-21.2727,9.32001,-0.80001,"nan","nan","nan","ryu638","UCC G009.3-00.8"
"3","Ryu 183",270.25686,-20.18089,9.32001,1.43,"nan","nan","nan","ryu183","UCC G009.3+01.4"
"3","Ryu 639",271.77465,-20.95907,9.34001,-0.19001,"nan","nan","nan","ryu639","UCC G009.3-00.1"
"3","Ryu 640",268.9802,-19.42115,9.38001,2.85,"nan","nan","nan","ryu640","UCC G009.3+02.8"
"3","Ryu 641",266.98639,-18.28955,9.4,5.05,"nan","nan","nan","ryu641","UCC G009.4+05.0"
"3","Ryu 642",273.4979,-21.6717,9.49001,-1.94,"nan","nan","nan","ryu642","UCC G009.4-01.9"
"3","Ryu 643",269.81094,-19.66495,9.56001,2.05,"nan","nan","nan","ryu643","UCC G009.5+02.0"
"3","Ryu 644",273.41698,-21.51701,9.59001,-1.8,"nan","nan","nan","ryu644","UCC G009.5-01.8"
"3","Ryu 184",274.60843,-22.05684,9.64001,-3.03,"nan","nan","nan","ryu184","UCC G009.6-03.0"
"3","Ryu 645",273.42196,-21.38298,9.71001,-1.74,"nan","nan","nan","ryu645","UCC G009.7-01.7"
"3","Ryu 646",270.98654,-20.00621,9.81001,0.92,"nan","nan","nan","ryu646","UCC G009.8+00.9"
"3","Ryu 647",272.11767,-20.58821,9.82001,-0.29,"nan","nan","nan","ryu647","UCC G009.8-00.2"
"3","Ryu 648",276.70693,-22.77219,9.91001,-5.08,"nan","nan","nan","ryu648","UCC G009.9-05.0"
"3","Ryu 649",276.55783,-22.6898,9.92001,-4.92,"nan","nan","nan","ryu649","UCC G009.9-04.9"
"3","Ryu 186",272.67031,-20.74832,9.93,-0.82001,"nan","nan","nan","ryu186","UCC G009.9-00.8"
"3","Ryu 650",271.25435,-19.98722,9.95001,0.70999,"nan","nan","nan","ryu650","UCC G009.9+00.7"
"3","Ryu 187",272.58698,-20.68255,9.95001,-0.72,"nan","nan","nan","ryu187","UCC G009.9-00.7"
"3","Ryu 651",273.28648,-21.02957,9.96001,-1.46,"nan","nan","nan","ryu651","UCC G009.9-01.4"
"3","Ryu 652",272.64085,-20.65324,10.00001,-0.75001,"nan","nan","nan","ryu652","UCC G010.0-00.7"
"3","PannSTARS 1,PS1 1",289.16966,-27.82882,10.04001,-17.42,"nan","nan","nan","pannstars1","UCC G010.0-17.4"
"3","VVV 157,VVV-CL 157",271.02964,-19.73064,10.07001,1.02,"nan","nan","nan","vvv157","UCC G010.0+01.0"
"3","Ryu 188",268.07203,-18.07664,10.11001,4.27,"nan","nan","nan","ryu188","UCC G010.1+04.2"
"3","VVV 160,VVV-CL 160",271.73903,-20.01298,10.15001,0.3,"nan","nan","nan","vvv160","UCC G010.1+00.3"
"3","Ryu 653",273.62727,-20.8841,10.24001,-1.67,"nan","nan","nan","ryu653","UCC G010.2-01.6"
"3","Ryu 654",274.29873,-21.15455,10.30001,-2.35,"nan","nan","nan","ryu654","UCC G010.3-02.3"
"3","Ryu 189",276.5692,-22.23505,10.33001,-4.72,"nan","nan","nan","ryu189","UCC G010.3-04.7"
"3","VVV 163,VVV-CL 163",273.49036,-20.70077,10.34001,-1.47,"nan","nan","nan","vvv163","UCC G010.3-01.4"
"3","Bica 644",272.30335,-19.96447,10.45001,-0.14,"nan","nan","nan","bica644","UCC G010.4-00.1"
"3","Ryu 191",267.12543,-16.90957,10.66,5.63999,"nan","nan","nan","ryu191","UCC G010.6+05.6"
"3","Ryu 658",268.45243,-17.59518,10.71,4.2,"nan","nan","nan","ryu658","UCC G010.7+04.2"
"3","Ryu 659",271.88532,-19.4372,10.72001,0.46,"nan","nan","nan","ryu659","UCC G010.7+00.4"
"3","Ryu 660",275.36034,-21.08288,10.83001,-3.19,"nan","nan","nan","ryu660","UCC G010.8-03.1"
"3","Ryu 661",276.4264,-21.51444,10.91001,-4.27,"nan","nan","nan","ryu661","UCC G010.9-04.2"
"3","Ryu 192",276.04688,-21.26224,10.97,-3.84,"nan","nan","nan","ryu192","UCC G010.9-03.8"
"3","Ryu 193",269.16229,-17.66416,10.99001,3.58,"nan","nan","nan","ryu193","UCC G010.9+03.5"
"3","Ryu 194",270.13415,-18.18248,11.00001,2.52,"nan","nan","nan","ryu194","UCC G011.0+02.5"
"3","Ryu 662",268.89533,-17.42504,11.07,3.92,"nan","nan","nan","ryu662","UCC G011.0+03.9"
"3","Ryu 195",274.49091,-20.35502,11.09001,-2.13,"nan","nan","nan","ryu195","UCC G011.0-02.1"
"3","Ryu 663",271.36599,-18.71639,11.11001,1.23999,"nan","nan","nan","ryu663","UCC G011.1+01.2"
"3","Ryu 665",272.45242,-19.27651,11.12001,0.07,"nan","nan","nan","ryu665","UCC G011.1+00.0"
"3","Ryu 666",272.67702,-19.34773,11.16001,-0.15,"nan","nan","nan","ryu666","UCC G011.1-00.1"
"3","Ryu 669",276.85535,-21.41847,11.18001,-4.58001,"nan","nan","nan","ryu669","UCC G011.1-04.5"
"3","Ryu 668",269.42524,-17.58955,11.18001,3.4,"nan","nan","nan","ryu668","UCC G011.1+03.4"
"3","Ryu 667",272.58516,-19.27713,11.18001,-0.04,"nan","nan","nan","ryu667","UCC G011.1+00.0a"
"3","Ryu 196",273.16229,-19.55323,11.20001,-0.65001,"nan","nan","nan","ryu196","UCC G011.2-00.6"
"3","Ryu 197",274.71746,-20.27614,11.26001,-2.28,"nan","nan","nan","ryu197","UCC G011.2-02.2"
"3","Ryu 670",270.35917,-17.94784,11.31001,2.44999,"nan","nan","nan","ryu670","UCC G011.3+02.4"
"3","Ryu 198",271.04853,-18.27218,11.35001,1.72,"nan","nan","nan","ryu198","UCC G011.3+01.7"
"3","Ryu 199",277.88583,-21.65361,11.41001,-5.54,"nan","nan","nan","ryu199","UCC G011.4-05.5"
"3","Ryu 672",276.07737,-20.69123,11.49001,-3.60001,"nan","nan","nan","ryu672","UCC G011.4-03.6"
"3","Ryu 673",274.32587,-19.5454,11.73001,-1.61,"nan","nan","nan","ryu673","UCC G011.7-01.6"
"3","Ryu 200",269.34179,-16.8648,11.77001,3.83,"nan","nan","nan","ryu200","UCC G011.7+03.8"
"3","Ryu 674",274.64586,-19.63928,11.79001,-1.92,"nan","nan","nan","ryu674","UCC G011.7-01.9"
"3","Ryu 676",271.93327,-18.20378,11.82001,1.02,"nan","nan","nan","ryu676","UCC G011.8+01.0"
"3","Ryu 201",270.2945,-17.32707,11.82001,2.80999,"nan","nan","nan","ryu201","UCC G011.8+02.8"
"3","Ryu 677",271.50061,-17.89431,11.89001,1.53,"nan","nan","nan","ryu677","UCC G011.8+01.5"
"3","Ryu 679",273.58409,-18.92759,11.94001,-0.7,"nan","nan","nan","ryu679","UCC G011.9-00.7"
"3","Ryu 680",267.8121,-15.80772,11.95001,5.62999,"nan","nan","nan","ryu680","UCC G011.9+05.6"
"3","Ryu 682",274.28854,-19.23121,11.99001,-1.43001,"nan","nan","nan","ryu682","UCC G011.9-01.4"
"3","Ryu 681",277.38582,-20.76545,11.99001,-4.72,"nan","nan","nan","ryu681","UCC G011.9-04.7"
"3","Ryu 683",275.01302,-19.41635,12.15001,-2.12001,"nan","nan","nan","ryu683","UCC G012.1-02.1"
"3","Ryu 684",268.78757,-16.06418,12.20001,4.69,"nan","nan","nan","ryu684","UCC G012.2+04.6"
"3","Ryu 685",277.99824,-20.67867,12.33001,-5.19,"nan","nan","nan","ryu685","UCC G012.3-05.1"
"3","Ryu 686",276.39334,-19.88873,12.34001,-3.49,"nan","nan","nan","ryu686","UCC G012.3-03.4"
"3","Ryu 202",278.13261,-20.58635,12.47,-5.26,"nan","nan","nan","ryu202","UCC G012.4-05.2"
"3","Ryu 688",275.65448,-19.36449,12.48,-2.63,"nan","nan","nan","ryu688","UCC G012.4-02.6"
"3","Ryu 689",272.43376,-17.63319,12.55001,0.88,"nan","nan","nan","ryu689","UCC G012.5+00.8"
"3","Ryu 690",277.81576,-20.26657,12.62,-4.85,"nan","nan","nan","ryu690","UCC G012.6-04.8"
"3","Ryu 11",269.37565,-15.88315,12.64001,4.29,"nan","nan","nan","ryu11","UCC G012.6+04.2"
"3","Ryu 691",267.94927,-15.04422,12.68001,5.89999,"nan","nan","nan","ryu691","UCC G012.6+05.8"
"3","ESO 590 13",274.04644,-18.26662,12.73001,-0.77001,"nan","nan","nan","eso59013","UCC G012.7-00.7"
"3","Cl 1813-18,SAI 126,Messineo 1",273.34899,-17.89497,12.74001,-0.01,"nan","nan","nan","cl181318","UCC G012.7+00.0"
"3","Ryu 204",275.21125,-18.74611,12.83001,-1.97,"nan","nan","nan","ryu204","UCC G012.8-01.9"
"3","Ryu 695",271.98614,-17.04235,12.86001,1.54,"nan","nan","nan","ryu695","UCC G012.8+01.5"
"3","Ryu 697",273.66853,-17.90118,12.88001,-0.28,"nan","nan","nan","ryu697","UCC G012.8-00.2a"
"3","Ryu 698",275.51371,-18.73994,12.97001,-2.22001,"nan","nan","nan","ryu698","UCC G012.9-02.2"
"3","Ryu 205",269.82114,-15.73732,12.98001,3.99,"nan","nan","nan","ryu205","UCC G012.9+03.9"
"3","Ryu 699",275.60812,-18.74211,13.01001,-2.30001,"nan","nan","nan","ryu699","UCC G013.0-02.3"
"3","Ryu 206",275.96798,-18.91088,13.02001,-2.68,"nan","nan","nan","ryu206","UCC G013.0-02.6"
"3","Ryu 207",270.47725,-15.81987,13.22001,3.39999,"nan","nan","nan","ryu207","UCC G013.2+03.3"
"3","Ryu 208",269.26957,-15.13554,13.24001,4.75,"nan","nan","nan","ryu208","UCC G013.2+04.7"
"3","Ryu 700",276.51224,-18.87689,13.29001,-3.12001,"nan","nan","nan","ryu700","UCC G013.2-03.1"
"3","Ryu 701",278.87416,-19.96838,13.34001,-5.6,"nan","nan","nan","ryu701","UCC G013.3-05.6"
"3","Ryu 702",275.15827,-18.09636,13.38001,-1.62,"nan","nan","nan","ryu702","UCC G013.3-01.6"
"3","Ryu 703",272.96764,-16.72694,13.59001,0.86999,"nan","nan","nan","ryu703","UCC G013.5+00.8"
"3","Ryu 704",274.51883,-17.47529,13.64001,-0.79001,"nan","nan","nan","ryu704","UCC G013.6-00.7"
"3","Ryu 705",271.74787,-16.01219,13.65001,2.24,"nan","nan","nan","ryu705","UCC G013.6+02.2"
"3","Ryu 706",277.15243,-18.73142,13.70001,-3.59001,"nan","nan","nan","ryu706","UCC G013.7-03.5"
"3","Ryu 209",269.56499,-14.73618,13.73,4.7,"nan","nan","nan","ryu209","UCC G013.7+04.7"
"3","Ryu 12",271.24068,-15.61427,13.76001,2.86,"nan","nan","nan","ryu12","UCC G013.7+02.8"
"3","Ryu 707",273.52339,-16.60763,13.95001,0.46,"nan","nan","nan","ryu707","UCC G013.9+00.4"
"3","Ryu 210",274.32534,-16.93277,14.03001,-0.37,"nan","nan","nan","ryu210","UCC G014.0-00.3"
"3","FSR 0047",274.74478,-17.13715,14.04001,-0.82,"nan","nan","nan","fsr0047","UCC G014.0-00.8"
"3","Ryu 708",273.34021,-16.38661,14.06001,0.72,"nan","nan","nan","ryu708","UCC G014.0+00.7"
"3","Ryu 709",276.41763,-17.95011,14.07001,-2.61,"nan","nan","nan","ryu709","UCC G014.0-02.6"
"3","Ryu 710",272.10169,-15.58398,14.19001,2.14999,"nan","nan","nan","ryu710","UCC G014.1+02.1"
"3_8_12_26","MWSC 2892,M 18,NGC 6613,Collinder 376,OCL 40",274.9876,-17.09054,14.19072,-1.00255,0.64,-0.499,-0.917,"ngc6613","UCC G014.1-01.0"
"3","Ryu 211",272.88564,-15.85138,14.32001,1.36,"nan","nan","nan","ryu211","UCC G014.3+01.3"
"3","Ryu 212",274.22417,-16.31229,14.53001,0.00999,"nan","nan","nan","ryu212","UCC G014.5+00.0"
"3","Ryu 213",278.91357,-18.61378,14.57001,-5.02001,"nan","nan","nan","ryu213","UCC G014.5-05.0"
"3","Ryu 713",273.39832,-15.82481,14.58,0.94,"nan","nan","nan","ryu713","UCC G014.5+00.9"
"3","Ryu 714",270.20514,-14.06783,14.62001,4.48999,"nan","nan","nan","ryu714","UCC G014.6+04.4"
"3","Ryu 717",271.56353,-14.74747,14.67001,3.01,"nan","nan","nan","ryu717","UCC G014.6+03.0"
"3","Ryu 214",274.07421,-15.77972,14.93001,0.39,"nan","nan","nan","ryu214","UCC G014.9+00.3"
"3","Ryu 719",272.43856,-14.85029,14.99001,2.21999,"nan","nan","nan","ryu719","UCC G014.9+02.2"
"3","Ryu 724",271.65242,-14.2013,15.19001,3.2,"nan","nan","nan","ryu724","UCC G015.1+03.2"
"3","Ryu 215",276.73055,-16.84314,15.19001,-2.36,"nan","nan","nan","ryu215","UCC G015.1-02.3"
"3","Ryu 725",278.84317,-17.86396,15.21001,-4.62,"nan","nan","nan","ryu725","UCC G015.2-04.6"
"3","Ryu 216",272.6105,-14.48561,15.39001,2.24999,"nan","nan","nan","ryu216","UCC G015.3+02.2"
"3","Ryu 726",276.13622,-16.27227,15.43001,-1.59,"nan","nan","nan","ryu726","UCC G015.4-01.5"
"3","Ryu 217",278.19739,-17.24564,15.48001,-3.79,"nan","nan","nan","ryu217","UCC G015.4-03.7"
"3","Ryu 218",277.02858,-16.64295,15.50001,-2.52,"nan","nan","nan","ryu218","UCC G015.5-02.5"
"3","Ryu 727",275.20883,-15.60616,15.6,-0.49,"nan","nan","nan","ryu727","UCC G015.6-00.4"
"3","Ryu 219",278.76435,-17.17611,15.79001,-4.24001,"nan","nan","nan","ryu219","UCC G015.7-04.2"
"3","Ryu 728",276.7054,-16.00668,15.92001,-1.95,"nan","nan","nan","ryu728","UCC G015.9-01.9"
"3","Ryu 729",271.98459,-13.4327,16.02001,3.29,"nan","nan","nan","ryu729","UCC G016.0+03.2"
"3","Ryu 730",270.92402,-12.77978,16.09001,4.50999,"nan","nan","nan","ryu730","UCC G016.0+04.5"
"3","Ryu 731",273.92792,-14.33894,16.13001,1.2,"nan","nan","nan","ryu731","UCC G016.1+01.2"
"3","Ryu 733",274.30529,-14.52505,16.14001,0.79,"nan","nan","nan","ryu733","UCC G016.1+00.7"
"3","Ryu 732",276.94975,-15.88163,16.14001,-2.1,"nan","nan","nan","ryu732","UCC G016.1-02.1"
"3","Ryu 220",271.24657,-12.85212,16.18001,4.2,"nan","nan","nan","ryu220","UCC G016.1+04.2"
"3","Ryu 735",275.23236,-14.92677,16.21,-0.19,"nan","nan","nan","ryu735","UCC G016.2-00.1"
"3","Ryu 734",275.79915,-15.2181,16.21001,-0.81,"nan","nan","nan","ryu734","UCC G016.2-00.8"
"3","Ryu 13",271.1467,-12.51278,16.43001,4.44999,"nan","nan","nan","ryu13","UCC G016.4+04.4"
"3_8_12_26","J1822.6-1443,Kronberger 25,MWSC 2901",275.66754,-14.72564,16.58532,-0.46672,0.268,-0.343,-1.83,"kronberger25","UCC G016.5-00.4"
"3","Ryu 739",271.45646,-12.33851,16.73001,4.27,"nan","nan","nan","ryu739","UCC G016.7+04.2"
"3","Ryu 738",271.9854,-12.62379,16.73001,3.68,"nan","nan","nan","ryu738","UCC G016.7+03.6"
"3","Ryu 740",271.35584,-12.22707,16.78,4.41,"nan","nan","nan","ryu740","UCC G016.7+04.4"
"3","Ryu 741",275.56604,-14.38493,16.84001,-0.22,"nan","nan","nan","ryu741","UCC G016.8-00.2"
"3","Ryu 744",276.88168,-14.86541,17.01001,-1.57001,"nan","nan","nan","ryu744","UCC G017.0-01.5"
"3","Ryu 223",275.04086,-13.85249,17.07,0.47999,"nan","nan","nan","ryu223","UCC G017.0+00.4"
"3","Ryu 224",280.75623,-16.6675,17.11001,-5.71,"nan","nan","nan","ryu224","UCC G017.1-05.7"
"3","Ryu 748",272.71306,-12.53539,17.15001,3.1,"nan","nan","nan","ryu748","UCC G017.1+03.1"
"3","Ryu 747",273.52333,-12.96603,17.15001,2.2,"nan","nan","nan","ryu747","UCC G017.1+02.2"
"3","Ryu 750",277.99431,-15.03174,17.36001,-2.60001,"nan","nan","nan","ryu750","UCC G017.3-02.6"
"3","Ryu 226",270.86508,-11.29967,17.36001,5.28,"nan","nan","nan","ryu226","UCC G017.3+05.2"
"3","Ryu 751",275.40977,-13.66973,17.40001,0.25,"nan","nan","nan","ryu751","UCC G017.4+00.2"
"3","Ryu 752",278.61209,-15.25007,17.44001,-3.23001,"nan","nan","nan","ryu752","UCC G017.4-03.2"
"3","Ryu 753",277.81674,-14.84135,17.45,-2.36,"nan","nan","nan","ryu753","UCC G017.4-02.3"
"3","Ryu 754",278.86125,-15.35127,17.46001,-3.49001,"nan","nan","nan","ryu754","UCC G017.4-03.4"
"3","Ryu 755",278.33499,-14.831,17.69001,-2.8,"nan","nan","nan","ryu755","UCC G017.6-02.8"
"3","Ryu 756",278.00988,-14.61186,17.74001,-2.42,"nan","nan","nan","ryu756","UCC G017.7-02.4"
"3","Ryu 757",272.17087,-11.50523,17.80001,4.06,"nan","nan","nan","ryu757","UCC G017.8+04.0"
"3","Ryu 759",276.15502,-13.49959,17.89001,-0.31,"nan","nan","nan","ryu759","UCC G017.8-00.3"
"3","Ryu 758",279.2302,-15.05158,17.89001,-3.67,"nan","nan","nan","ryu758","UCC G017.8-03.6"
"3","Ryu 227",273.98334,-12.36811,17.89001,2.08999,"nan","nan","nan","ryu227","UCC G017.8+02.0"
"3","Ryu 760",276.26036,-13.51982,17.92001,-0.41,"nan","nan","nan","ryu760","UCC G017.9-00.4"
"3","Ryu 761",279.15263,-14.93468,17.96001,-3.55,"nan","nan","nan","ryu761","UCC G017.9-03.5"
"3","Ryu 762",279.63675,-15.16256,17.97001,-4.07001,"nan","nan","nan","ryu762","UCC G017.9-04.0"
"3","Ryu 763",276.6172,-13.61239,18.00001,-0.76,"nan","nan","nan","ryu763","UCC G018.0-00.7"
"3","Ryu 764",275.23153,-12.78387,18.10001,0.82,"nan","nan","nan","ryu764","UCC G018.1+00.8"
"3","Ryu 770",273.65521,-11.76305,18.27001,2.66,"nan","nan","nan","ryu770","UCC G018.2+02.6"
"3","Ryu 771",272.07644,-10.86302,18.32001,4.45,"nan","nan","nan","ryu771","UCC G018.3+04.4"
"3","Ryu 773",276.1234,-12.89499,18.41001,-1e-05,"nan","nan","nan","ryu773","UCC G018.4+00.0"
"3","Ryu 230",272.79389,-11.05467,18.49001,3.74,"nan","nan","nan","ryu230","UCC G018.4+03.7"
"3","Ryu 775",276.35375,-12.85535,18.55001,-0.18,"nan","nan","nan","ryu775","UCC G018.5-00.1"
"3","Ryu 231",280.305,-14.84195,18.55001,-4.5,"nan","nan","nan","ryu231","UCC G018.5-04.5"
"3","Ryu 776",277.64592,-13.47058,18.59,-1.58,"nan","nan","nan","ryu776","UCC G018.5-01.5"
"3","Ryu 778",274.77477,-11.92173,18.65001,1.62,"nan","nan","nan","ryu778","UCC G018.6+01.6"
"3","Ryu 780",275.78067,-12.2876,18.79001,0.58,"nan","nan","nan","ryu780","UCC G018.7+00.5"
"3","Ryu 781",274.10129,-11.37458,18.82,2.45999,"nan","nan","nan","ryu781","UCC G018.8+02.4"
"3","Ryu 232",278.16147,-13.43853,18.85,-2.01,"nan","nan","nan","ryu232","UCC G018.8-02.0"
"3","Ryu 782",275.88657,-12.26327,18.86001,0.49999,"nan","nan","nan","ryu782","UCC G018.8+00.4"
"3","Ryu 785",278.81609,-13.66657,18.94001,-2.68001,"nan","nan","nan","ryu785","UCC G018.9-02.6"
"3","Ryu 233",279.37021,-13.93212,18.95001,-3.28,"nan","nan","nan","ryu233","UCC G018.9-03.2"
"3","Ryu 787",274.36499,-11.25273,19.05,2.29,"nan","nan","nan","ryu787","UCC G019.0+02.2"
"3","Ryu 789",278.70397,-13.44168,19.09001,-2.48,"nan","nan","nan","ryu789","UCC G019.0-02.4"
"3","Ryu 790",279.36798,-13.69536,19.16001,-3.17001,"nan","nan","nan","ryu790","UCC G019.1-03.1"
"3","Ryu 792",276.04303,-11.84641,19.30001,0.55999,"nan","nan","nan","ryu792","UCC G019.3+00.5"
"3","Ryu 791",279.0221,-13.36526,19.30001,-2.72,"nan","nan","nan","ryu791","UCC G019.3-02.7"
"3","Ryu 793",277.9601,-12.81842,19.31001,-1.55,"nan","nan","nan","ryu793","UCC G019.3-01.5"
"3","Ryu 234",278.06636,-12.77091,19.40001,-1.62001,"nan","nan","nan","ryu234","UCC G019.4-01.6"
"3","Ryu 235",272.293,-9.63916,19.50001,4.85,"nan","nan","nan","ryu235","UCC G019.5+04.8"
"3","Ryu 794",278.52794,-12.88057,19.51001,-2.07,"nan","nan","nan","ryu794","UCC G019.5-02.0"
"3","Ryu 14",278.74756,-12.9238,19.57001,-2.28001,"nan","nan","nan","ryu14","UCC G019.5-02.2"
"3","Ryu 236",274.32886,-10.62129,19.59001,2.62,"nan","nan","nan","ryu236","UCC G019.5+02.6"
"3","Ryu 797",277.03047,-11.83595,19.76001,-0.29,"nan","nan","nan","ryu797","UCC G019.7-00.2"
"3","Ryu 237",279.7508,-13.07844,19.88001,-3.22,"nan","nan","nan","ryu237","UCC G019.8-03.2"
"3","Ryu 798",279.63781,-12.8986,19.99001,-3.04,"nan","nan","nan","ryu798","UCC G019.9-03.0"
"3","Ryu 799",277.51613,-11.76893,20.04001,-0.68,"nan","nan","nan","ryu799","UCC G020.0-00.6"
"3","Ryu 238",280.8556,-13.34645,20.13001,-4.30001,"nan","nan","nan","ryu238","UCC G020.1-04.3"
"3","Ryu 800",272.1304,-8.82585,20.14001,5.37999,"nan","nan","nan","ryu800","UCC G020.1+05.3"
"3","Ryu 801",272.79358,-9.17031,20.15001,4.63999,"nan","nan","nan","ryu801","UCC G020.1+04.6"
"3","Ryu 802",274.67166,-10.07665,20.23001,2.57999,"nan","nan","nan","ryu802","UCC G020.2+02.5"
"3","Ryu 239",279.17589,-12.39738,20.23001,-2.41001,"nan","nan","nan","ryu239","UCC G020.2-02.4"
"3","Ryu 240",277.40786,-11.45389,20.27001,-0.44,"nan","nan","nan","ryu240","UCC G020.2-00.4"
"3","Ryu 803",272.56934,-8.82352,20.35001,4.99999,"nan","nan","nan","ryu803","UCC G020.3+04.9"
"3","Ryu 804",277.17942,-11.23495,20.36001,-0.14,"nan","nan","nan","ryu804","UCC G020.3-00.1"
"3","Ryu 805",273.29541,-9.0529,20.49001,4.26,"nan","nan","nan","ryu805","UCC G020.4+04.2"
"3","Mercer 8a,Mc 8a,FNY 2",277.14862,-10.9481,20.60001,0.02,"nan","nan","nan","mercer8a","UCC G020.6+00.0"
"3","Ryu 242",279.29199,-11.87139,20.75001,-2.27,"nan","nan","nan","ryu242","UCC G020.7-02.2"
"3","Ryu 807",274.45345,-8.93101,21.14001,3.30999,"nan","nan","nan","ryu807","UCC G021.1+03.3"
"3","Ryu 808",281.34114,-12.36778,21.22001,-4.28001,"nan","nan","nan","ryu808","UCC G021.2-04.2"
"3","Ryu 809",275.4217,-9.32719,21.24001,2.28,"nan","nan","nan","ryu809","UCC G021.2+02.2"
"3","Ryu 810",281.06384,-12.01784,21.41001,-3.88,"nan","nan","nan","ryu810","UCC G021.4-03.8"
"3","Ryu 813",275.69142,-9.0386,21.62001,2.17999,"nan","nan","nan","ryu813","UCC G021.6+02.1"
"3","Ryu 243",280.77955,-11.48433,21.76001,-3.39,"nan","nan","nan","ryu243","UCC G021.7-03.3"
"3","Ryu 814",276.46427,-9.11394,21.91001,1.47,"nan","nan","nan","ryu814","UCC G021.9+01.4"
"3","Ryu 815",277.95972,-9.87566,21.92001,-0.19,"nan","nan","nan","ryu815","UCC G021.9-00.1"
