"DB","DB_i","ID","RA_ICRS","DE_ICRS","GLON","GLAT","plx","pmRA","pmDE","fnames","UCC_ID","quad","dups_fnames","dups_probs","r_50","N_fixed","N_membs","fixed_cent","cent_flags","C1","C2","C3","N_50","GLON_m","GLAT_m","RA_ICRS_m","DE_ICRS_m","plx_m","pmRA_m","pmDE_m","Rv_m","N_Rv","N_ex_cls","dups_fnames_m","dups_probs_m"
"KHARCHENKO12;BICA19;CANTAT20;DIAS21;HUNT23","1086;1672;578;479;4058","VDBH 21;Haffner 22;vdBergh-Hagen 21;OCL 691;ESO 430 24;FSR 1333;MWSC 1450",123.108,-27.913,246.7836,3.3666,0.329,-1.638,2.878,"vdbh21;haffner22;vdberghhagen21;ocl691;eso43024;fsr1333;mwsc1450","UCC G246.7+03.3","Q3P","nan","nan",6.7,False,600,False,0,1.0,0.93,"AA",558,246.782,3.359,123.103,-27.919,0.349,-1.607,2.902,32.665,54,1,"nan","nan"
"HUNT23","3256","HSC 1985",118.82441,-30.29485,246.8041,-1.0691,0.737,-3.892,2.762,"hsc1985","UCC G246.8-01.0","Q3N","nan","nan",14.2,False,47,True,0,0.72,0.37,"BC",35,246.802,-1.024,118.831,-30.297,0.744,-3.875,2.798,26.07,5,6,"nan","nan"
"HE22;HE22_1","523;148","CWNU 524",112.90605,-33.1777,246.8229,-6.8681,2.824,-9.7,4.956,"cwnu524","UCC G246.8-06.8","Q3N","nan","nan",62.9,False,94,True,100,0.95,0.65,"AB",84,246.945,-6.934,112.726,-33.336,2.793,-9.512,4.885,16.761,17,46,"nan","nan"
"HE23","1574","CWNU 2845",113.70073,-32.84573,246.846,-6.124,0.299,-1.177,2.229,"cwnu2845","UCC G246.8-06.1","Q3N","nan","nan",2.6,False,25,True,0,0.35,0.32,"CC",0,246.84,-6.151,113.67,-32.848,0.333,-1.118,2.229,"nan",0,1,"nan","nan"
"HE22;HUNT23","203;409","CWNU 204",121.06893,-29.21333,246.9083,1.157,0.556,-3.688,2.871,"cwnu204","UCC G246.9+01.1","Q3P","nan","nan",7.2,False,45,False,0,0.74,0.6,"BB",34,246.911,1.157,121.069,-29.206,0.568,-3.702,2.863,40.006,5,7,"nan","nan"
"HUNT23","3257","HSC 1987",123.8811,-27.63137,246.9256,4.0926,0.735,-4.896,4.328,"hsc1987","UCC G246.9+04.0","Q3P","nan","nan",19.0,False,73,True,100,0.94,0.34,"AC",54,246.926,3.945,123.826,-27.627,0.725,-4.915,4.315,46.141,4,3,"nan","nan"
"HUNT23","3258","HSC 1988",115.5693,-32.06444,246.9263,-4.3662,0.741,-5.412,5.509,"hsc1988","UCC G246.9-04.3","Q3N","nan","nan",9.0,False,37,False,0,0.6,0.4,"BC",25,246.966,-4.402,115.559,-32.119,0.74,-5.395,5.531,20.25,3,7,"nan","nan"
"CHI23_3","483","CWWDL 8822",120.7893,-29.4204,246.9536,0.8403,0.248,-2.358,3.017,"cwwdl8822","UCC G246.9+00.8","Q3P","nan","nan",7.5,False,60,True,0,0.79,0.44,"AC",44,246.95,0.827,120.792,-29.432,0.211,-2.401,3.03,70.478,5,1,"nan","nan"
"HE22","159","CWNU 160",135.6725,-19.7973,246.959,17.418,0.41,-4.51,3.39,"cwnu160","UCC G246.9+17.4","Q3P","nan","nan",8.7,False,80,True,0,0.92,0.29,"AC",64,246.914,17.397,135.639,-19.772,0.413,-4.486,3.169,49.995,1,0,"nan","nan"
"KHARCHENKO12;LOKTIN17;BICA19;CANTAT20;DIAS21;HUNT23","1007;318;1673;576;478;4056","VDBH 16;Haffner 20;OCL 692;vdBergh-Hagen 16;ESO 430 04;MWSC 1385",119.061,-30.369,246.9734,-0.9329,0.178,-2.294,3.407,"vdbh16;haffner20;ocl692;vdberghhagen16;eso43004;mwsc1385","UCC G246.9-00.9","Q3N","nan","nan",4.3,False,244,False,0,1.0,0.58,"AB",220,246.976,-0.928,119.064,-30.369,0.22,-2.288,3.438,68.699,5,2,"nan","nan"
"HUNT23","3260","HSC 1990",119.82127,-30.06406,247.0561,-0.2134,0.384,-3.532,3.842,"hsc1990","UCC G247.0-00.2","Q3N","nan","nan",6.2,False,49,False,0,0.36,0.47,"CC",42,247.042,-0.208,119.823,-30.07,0.376,-3.494,3.811,"nan",0,1,"nan","nan"
"HE23","89","CWNU 1360",113.72614,-33.1768,247.149,-6.263,0.322,-2.344,3.968,"cwnu1360","UCC G247.1-06.2","Q3N","nan","nan",3.5,False,25,True,0,0.42,0.18,"CD",0,247.149,-6.264,113.748,-33.164,0.324,-2.311,3.798,51.89,1,1,"nan","nan"
"CASTRO22","413","UBC 1414",120.59,-29.78,247.1663,0.5025,0.27,-2.65,2.86,"ubc1414","UCC G247.1+00.5","Q3P","eso43009","0.87",2.8,False,110,False,0,0.67,1.0,"BA",73,247.166,0.509,120.598,-29.776,0.273,-2.66,2.856,54.867,2,45,"eso43009","0.91"
"KHARCHENKO12;BICA19;HUNT23","1025;2745;1442","ESO 430 09;MWSC 1420",120.59959,-29.77651,247.1678,0.5114,0.273,-2.65,2.852,"eso43009;mwsc1420","UCC G247.1+00.5a","Q3P","ubc1414","0.87",4.0,False,135,False,0,0.94,0.79,"AA",121,247.162,0.512,120.599,-29.775,0.272,-2.651,2.847,68.837,1,1,"ubc1414","0.91"
"CASTRO22","414","UBC 1415",115.6,-32.42,247.2496,-4.5184,0.26,-2.11,3.38,"ubc1415","UCC G247.2-04.5","Q3N","cwwdl3574","0.61",15.7,False,53,True,0,0.76,0.8,"AA",34,247.246,-4.507,115.608,-32.423,0.256,-2.113,3.362,"nan",0,22,"cwwdl3574","0.72"
"CHI23_3","484","CWWDL 8825",121.1959,-29.5507,247.2527,1.0702,0.269,-2.765,2.786,"cwwdl8825","UCC G247.2+01.0","Q3P","nan","nan",3.0,False,25,False,0,0.15,0.28,"DC",0,247.191,1.094,121.199,-29.487,0.267,-2.561,3.063,"nan",0,3,"nan","nan"
"CHI23_3","344","CWWDL 3574",115.6254,-32.4154,247.2562,-4.4975,0.247,-2.128,3.348,"cwwdl3574","UCC G247.2-04.4","Q3N","ubc1415","0.61",8.9,False,100,False,0,0.9,0.51,"AB",75,247.235,-4.509,115.592,-32.412,0.254,-2.154,3.337,"nan",0,0,"ubc1415","0.72"
"CASTRO22;HUNT23","415;5880","UBC 1416",121.68013,-29.28922,247.2584,1.5664,0.177,-2.388,3.028,"ubc1416","UCC G247.2+01.5","Q3P","nan","nan",14.7,False,122,False,0,1.0,0.8,"AA",73,247.25,1.556,121.671,-29.284,0.171,-2.371,3.028,69.091,1,13,"nan","nan"
"HE22","451","CWNU 452",137.8303,-18.5436,247.275,19.792,0.8,-5.75,0.55,"cwnu452","UCC G247.2+19.7","Q3P","nan","nan",10.1,False,25,True,10,0.45,0.26,"CC",0,247.249,19.841,137.841,-18.508,0.8,-5.682,0.674,30.885,3,0,"nan","nan"
"HUNT23","3262","HSC 1992",116.9594,-31.88862,247.361,-3.2557,0.228,-2.248,3.134,"hsc1992","UCC G247.3-03.2","Q3N","nan","nan",5.3,False,29,False,0,0.84,0.61,"AB",21,247.34,-3.232,116.973,-31.887,0.246,-2.228,3.129,"nan",0,1,"cwwdl348","0.58"
"KHARCHENKO12;LOKTIN17","890;270","ESO 367 10",109.29,-35.305,247.3683,-10.4968,"nan","nan","nan","eso36710","UCC G247.3-10.4","Q3N","nan","nan",5.0,False,60,True,0,0.32,0.32,"CC",23,247.388,-10.488,109.319,-35.301,0.163,-0.838,2.693,85.573,2,1,"nan","nan"
"HE22;HE22_1","527;150","CWNU 528",109.14015,-35.3727,247.376,-10.6363,2.402,-5.678,6.386,"cwnu528","UCC G247.3-10.6","Q3N","nan","nan",46.3,False,80,True,100,0.96,0.8,"AA",47,248.042,-10.678,109.29,-35.949,2.423,-5.684,6.38,18.443,10,11,"nan","nan"
"CHI23_3","41","CWWDL 348",117.0083,-31.8828,247.3768,-3.2168,0.254,-2.301,3.149,"cwwdl348","UCC G247.3-03.2a","Q3N","nan","nan",4.8,False,30,False,0,0.68,0.61,"BB",23,247.348,-3.223,117.005,-31.891,0.246,-2.228,3.123,"nan",0,2,"hsc1992","0.58"
"KHARCHENKO12","1010","Ruprecht 153",120.094,-30.305,247.385,-0.1395,"nan","nan","nan","ruprecht153","UCC G247.3-00.1","Q3N","nan","nan",8.6,False,90,True,0,0.05,0.47,"DC",63,247.405,-0.153,120.119,-30.307,0.267,-2.577,2.295,66.605,4,1,"nan","nan"
"HE23","774","CWNU 2045",123.94178,-28.28527,247.501,3.775,0.325,-2.236,1.992,"cwnu2045","UCC G247.5+03.7","Q3P","nan","nan",3.2,False,25,False,0,0.4,0.36,"CC",0,247.492,3.743,123.921,-28.297,0.308,-2.165,1.97,44.632,1,0,"nan","nan"
"CANTAT20;CASTRO20;DIAS21","1642;376;1444","UBC 469",116.589,-32.266,247.5307,-3.7163,0.249,-2.243,3.363,"ubc469","UCC G247.5-03.7","Q3N","nan","nan",4.7,False,25,True,0,0.37,0.47,"CC",0,247.518,-3.743,116.566,-32.274,0.258,-2.22,3.383,"nan",0,14,"nan","nan"
"HE22","538","CWNU 539",103.8141,-37.5396,247.599,-15.431,2.22,-8.94,10.48,"cwnu539","UCC G247.5-15.4","Q3N","nan","nan",50.7,False,50,False,0,0.54,0.56,"BB",49,247.613,-15.433,103.797,-37.569,2.197,-8.958,10.491,29.878,12,8,"nan","nan"
"HE22;HUNT23","267;435","CWNU 268",119.17393,-31.06638,247.6199,-1.2122,0.328,-2.051,2.827,"cwnu268","UCC G247.6-01.2","Q3N","nan","nan",3.4,False,47,False,0,0.58,0.81,"BA",32,247.637,-1.2,119.203,-31.077,0.328,-2.042,2.836,66.991,3,2,"nan","nan"
"KHARCHENKO12;BICA19;CANTAT20;DIAS21;HUNT23","1056;1674;474;400;1636","FSR 1335;MWSC 1448",123.012,-28.986,247.636,2.7079,0.131,-2.67,3.172,"fsr1335;mwsc1448","UCC G247.6+02.7","Q3P","nan","nan",5.1,False,100,False,0,1.0,0.65,"AB",81,247.636,2.721,123.021,-28.983,0.167,-2.636,3.192,90.912,1,0,"nan","nan"
"KHARCHENKO12","999","FSR 1336",119.865,-30.725,247.6385,-0.5282,"nan","nan","nan","fsr1336","UCC G247.6-00.5","Q3N","nan","nan",4.9,False,42,True,0,0.31,0.43,"CC",30,247.652,-0.513,119.881,-30.733,0.224,-2.592,3.109,97.914,2,2,"nan","nan"
"HE23","74","CWNU 1345",119.94058,-30.71953,247.668,-0.47,0.262,-2.2,3.027,"cwnu1345","UCC G247.6-00.4","Q3N","nan","nan",3.6,False,46,False,0,0.16,0.58,"DB",27,247.655,-0.483,119.919,-30.712,0.239,-2.16,3.052,78.583,3,5,"nan","nan"
"HUNT23","3263","HSC 1993",116.25114,-32.59719,247.6762,-4.1285,0.313,-3.483,5.087,"hsc1993","UCC G247.6-04.1","Q3N","nan","nan",3.6,False,25,False,0,0.52,0.24,"BD",0,247.694,-4.158,116.243,-32.62,0.306,-3.419,5.029,56.604,4,5,"nan","nan"
"HE23;HUNT23","1650;1276","CWNU 2921",114.16974,-33.58761,247.69,-6.1338,0.444,-3.518,3.821,"cwnu2921","UCC G247.6-06.1","Q3N","nan","nan",3.2,False,25,True,0,0.35,0.23,"CD",0,247.702,-6.117,114.193,-33.581,0.438,-3.453,3.806,"nan",0,1,"nan","nan"
"KHARCHENKO12;BICA19;CANTAT20;DIAS21;HUNT23","968;1675;573;476;4053","VDBH 12;Haffner 17;OCL 694;vdBergh-Hagen 12;ESO 429 22;FSR 1337;MWSC 1360",117.899,-31.812,247.6992,-2.5285,0.247,-1.195,1.859,"vdbh12;haffner17;ocl694;vdberghhagen12;eso42922;fsr1337;mwsc1360","UCC G247.6-02.5","Q3N","nan","nan",3.9,False,550,False,0,0.93,0.73,"AB",532,247.701,-2.538,117.891,-31.817,0.266,-1.181,1.879,66.289,16,0,"nan","nan"
"HE22_1;HUNT23","743;606","CWNU 1178",67.88121,-43.01112,247.7024,-43.166,7.196,0.531,19.872,"cwnu1178","UCC G247.7-43.1","Q3N","nan","nan",164.4,False,35,True,110,0.56,0.63,"BB",34,247.015,-43.323,67.621,-42.484,7.189,0.766,20.156,11.666,19,4,"nan","nan"
"CHI23_3","636","CWWDL 11112",122.5965,-29.3098,247.7089,2.227,0.29,-2.197,2.362,"cwwdl11112","UCC G247.7+02.2","Q3P","nan","nan",2.9,False,25,True,0,0.47,0.3,"CC",0,247.715,2.226,122.591,-29.319,0.272,-2.145,2.464,62.176,1,1,"nan","nan"
"CHI23_3","777","CWWDL 13202",128.4585,-25.7809,247.7359,8.5076,0.225,-3.107,3.144,"cwwdl13202","UCC G247.7+08.5","Q3P","nan","nan",6.0,False,60,True,0,0.67,0.35,"BC",52,247.738,8.502,128.446,-25.808,0.219,-3.108,3.118,56.433,2,0,"nan","nan"
"HUNT23","3264","HSC 1994",118.62164,-31.49943,247.7462,-1.8401,0.413,-2.911,2.028,"hsc1994","UCC G247.7-01.8","Q3N","nan","nan",3.9,False,25,True,0,0.34,0.25,"CD",0,247.738,-1.834,118.628,-31.468,0.419,-2.849,2.094,43.498,1,0,"nan","nan"
"DIAS21","648","FoF 1457",122.0953,-29.6635,247.7688,1.6686,0.228,-2.414,2.969,"fof1457","UCC G247.7+01.6","Q3P","nan","nan",2.5,False,25,True,0,0.16,0.29,"DC",0,247.775,1.675,122.099,-29.668,0.224,-2.429,2.948,74.701,1,1,"nan","nan"
"KHARCHENKO12;LOKTIN17;BICA19;CANTAT20;DIAS21;HUNT23","1022;659;1676;863;888;4375","NGC 2533;Collinder 175;OCL 695;VDBH 18;vdBergh-Hagen 18;ESO 430 19;FSR 1338;MWSC 1432",121.773,-29.872,247.793,1.3205,0.329,-3.189,5.041,"ngc2533;collinder175;ocl695;vdbh18;vdberghhagen18;eso43019;fsr1338;mwsc1432","UCC G247.7+01.3","Q3P","nan","nan",6.9,False,374,False,0,1.0,0.74,"AB",358,247.786,1.317,121.767,-29.866,0.344,-3.181,5.065,37.351,16,4,"nan","nan"
"HUNT23","3265","HSC 1995",121.76053,-29.88731,247.8001,1.3031,0.597,-3.639,3.619,"hsc1995","UCC G247.8+01.3","Q3P","xdocc5;oc0433","0.76;0.76",7.6,False,46,False,0,0.87,0.52,"AB",44,247.816,1.298,121.755,-29.888,0.601,-3.617,3.606,36.741,3,8,"xdocc5;oc0433","0.85;0.81"
"JAEHNIG21","4","XDOCC-5",121.75,-29.9,247.8058,1.2886,0.6,-3.66,3.56,"xdocc5","UCC G247.8+01.2","Q3P","hsc1995;oc0433","0.76;0.64",7.4,False,46,False,0,0.84,0.52,"AB",44,247.814,1.302,121.757,-29.887,0.601,-3.617,3.606,36.741,3,8,"hsc1995;oc0433","0.85;0.76"
"HAO22","432","OC 0433",121.76929,-29.89097,247.8073,1.3075,0.604,-3.554,3.606,"oc0433","UCC G247.8+01.3a","Q3P","hsc1995;xdocc5","0.76;0.64",7.2,False,46,False,0,0.87,0.54,"AB",42,247.814,1.298,121.755,-29.888,0.601,-3.619,3.604,36.741,3,8,"hsc1995;xdocc5","0.81;0.76"
"HE22","341","CWNU 342",102.8928,-38.1269,247.877,-16.327,1.58,-1.59,5.4,"cwnu342","UCC G247.8-16.3","Q3N","nan","nan",53.5,False,70,True,0,0.82,0.53,"AB",54,247.856,-16.348,102.919,-38.106,1.591,-1.69,5.324,22.421,24,1,"nan","nan"
"HE22","93","CWNU 94",99.1986,-39.2287,247.882,-19.414,1.76,-2.13,6.46,"cwnu94","UCC G247.8-19.4","Q3N","nan","nan",38.7,False,50,True,100,0.2,0.44,"DC",44,247.841,-19.516,99.166,-39.227,1.718,-2.446,6.715,20.075,11,0,"nan","nan"
"QIN23","82","OCSN 83",120.34,-30.76,247.8833,-0.1996,2.03,-8.94,5.52,"ocsn83","UCC G247.8-00.1","Q3N","nan","nan",44.8,False,173,True,100,1.0,0.79,"AA",171,247.928,-0.356,120.267,-30.85,2.032,-8.945,5.468,27.378,35,188,"nan","nan"
"KHARCHENKO12;BICA19","979;1677","FSR 1339;MWSC 1416",120.42792,-30.72102,247.8902,-0.1148,"nan","nan","nan","fsr1339;mwsc1416","UCC G247.8-00.1a","Q3N","nan","nan",5.7,False,50,True,0,0.16,0.47,"DC",35,247.871,-0.13,120.405,-30.71,0.24,-2.35,2.784,49.896,2,2,"nan","nan"
"HAO22","433","OC 0434",116.38441,-32.83989,247.9432,-4.1518,0.275,-2.16,3.337,"oc0434","UCC G247.9-04.1","Q3N","vdbh8","0.57",4.5,False,426,False,0,1.0,0.93,"AA",273,247.936,-4.159,116.372,-32.837,0.238,-2.183,3.315,46.158,8,5,"vdbh8;oc0435","0.6;0.36"
"KHARCHENKO12;LOKTIN17;BICA19;CANTAT20;DIAS21;HUNT23","937;314;1678;571;474;4051","VDBH 8;Haffner 15;OCL 696;vdBergh-Hagen 8;ESO 368 12;FSR 1340;MWSC 1328",116.38,-32.846,247.9467,-4.1581,0.238,-2.154,3.289,"vdbh8;haffner15;ocl696;vdberghhagen8;eso36812;fsr1340;mwsc1328","UCC G247.9-04.1a","Q3N","oc0434;oc0435","0.57;0.56",5.0,False,668,False,0,1.0,0.81,"AA",634,247.938,-4.163,116.371,-32.842,0.263,-2.174,3.313,64.873,14,3,"oc0434;oc0435","0.6;0.44"
"HAO22","434","OC 0435",116.37145,-32.85028,247.9469,-4.1665,0.319,-2.163,3.285,"oc0435","UCC G247.9-04.1b","Q3N","vdbh8","0.56",3.4,False,209,True,0,0.72,0.81,"BA",54,247.958,-4.167,116.381,-32.868,0.316,-2.169,3.266,"nan",0,5,"oc0434;vdbh8","0.36;0.44"
"HE23","1417","CWNU 2688",120.12133,-30.95511,247.95,-0.462,0.215,-2.067,2.622,"cwnu2688","UCC G247.9-00.4","Q3N","nan","nan",4.1,False,75,False,0,0.27,0.58,"CB",54,247.951,-0.46,120.119,-30.954,0.177,-2.068,2.609,"nan",0,5,"nan","nan"
"CHI23_3","757","CWWDL 12901",125.5306,-27.9058,247.9732,5.1486,0.238,-2.672,2.242,"cwwdl12901","UCC G247.9+05.1","Q3P","nan","nan",3.0,False,25,True,0,0.09,0.3,"DC",0,247.958,5.138,125.517,-27.887,0.228,-2.684,2.279,79.239,1,1,"nan","nan"
"DIAS21","595","FoF 967",120.1456,-30.9845,247.986,-0.4598,0.24,-2.528,3.118,"fof967","UCC G247.9-00.4a","Q3N","nan","nan",4.3,False,42,False,0,0.42,0.57,"CB",31,248.036,-0.417,120.229,-31.0,0.223,-2.568,3.153,88.484,1,3,"nan","nan"
"LOKTIN17;HUNT23","142;279","Bochum 15",115.05337,-33.55992,248.0228,-5.4757,0.257,-2.23,3.044,"bochum15","UCC G248.0-05.4","Q3N","nan","nan",10.5,False,50,False,0,0.53,0.66,"BB",42,248.014,-5.483,115.048,-33.557,0.257,-2.258,3.04,"nan",0,1,"nan","nan"
"KHARCHENKO12","1001","Ruprecht 51",120.897,-30.66,248.0527,0.2594,"nan","nan","nan","ruprecht51","UCC G248.0+00.2","Q3P","nan","nan",5.6,False,51,True,0,0.64,0.51,"BB",39,248.106,0.255,120.929,-30.7,0.223,-2.423,2.589,76.085,1,2,"nan","nan"
"HUNT23","3266","HSC 1997",125.31133,-28.1682,248.0807,4.8407,1.174,12.294,-1.172,"hsc1997","UCC G248.0+04.8","Q3P","nan","nan",22.5,False,61,True,111,0.93,0.08,"AD",59,248.047,4.917,125.393,-28.141,1.564,9.273,-1.266,7.41,10,5,"nan","nan"
"HE23;HUNT23","1316;1158","CWNU 2587",121.53599,-30.36814,248.1008,0.8806,0.358,-2.751,2.866,"cwnu2587","UCC G248.1+00.8","Q3P","nan","nan",4.2,False,43,False,0,0.33,0.64,"CB",35,248.114,0.886,121.556,-30.382,0.349,-2.749,2.851,"nan",0,7,"nan","nan"
"CHI23_3","238","CWWDL 2701",122.4746,-29.8479,248.1026,1.8449,0.228,-2.64,2.555,"cwwdl2701","UCC G248.1+01.8","Q3P","nan","nan",2.5,False,62,False,0,0.52,0.8,"BA",30,248.112,1.874,122.512,-29.844,0.184,-2.838,2.647,29.707,1,1,"cwnu2661","0.51"
"HE23;HUNT23","1390;1195","CWNU 2661",122.50326,-29.84564,248.1142,1.867,0.213,-2.789,2.62,"cwnu2661","UCC G248.1+01.8a","Q3P","nan","nan",3.0,False,117,False,0,0.68,0.77,"BA",103,248.118,1.874,122.51,-29.847,0.204,-2.801,2.63,58.825,7,1,"cwwdl2701","0.51"
"BICA19","3158","Cmg 1049",115.78506,-33.32854,248.12,-4.83,"nan","nan","nan","cmg1049","UCC G248.1-04.8","Q3N","nan","nan",7.2,False,90,True,0,0.75,0.43,"AC",66,248.127,-4.821,115.767,-33.312,0.124,-1.241,2.699,71.842,2,0,"nan","nan"
"KHARCHENKO12;BICA19;CANTAT20","921;1679;72","ESO 368 07;Arp-Madore 2;AM 2;MWSC 1294;Arp Madore 2",114.683,-33.845,248.1234,-5.8833,0.039,-0.513,1.225,"eso36807;arpmadore2;am2;mwsc1294","UCC G248.1-05.8","Q3N","nan","nan",1.9,False,175,True,1,0.92,0.38,"AC",179,248.125,-5.88,114.686,-33.847,0.068,-0.538,1.288,125.142,4,1,"nan","nan"
"BICA19","3159","Cmg 1050",114.84837,-33.77659,248.13,-5.73,"nan","nan","nan","cmg1050","UCC G248.1-05.7","Q3N","nan","nan",6.2,False,48,True,0,0.71,0.46,"BC",31,248.135,-5.724,114.863,-33.763,0.094,-0.798,1.742,105.088,4,2,"nan","nan"
"KHARCHENKO12;BICA19;CANTAT20;DIAS21;HUNT23","981;1680;475;401;1637","FSR 1342;MWSC 1391",119.487,-31.511,248.1389,-1.2153,0.229,-2.375,2.693,"fsr1342;mwsc1391","UCC G248.1-01.2","Q3N","oc0436","0.54",4.0,False,300,False,0,0.87,0.7,"AB",286,248.138,-1.216,119.487,-31.512,0.252,-2.366,2.691,77.602,5,0,"oc0436","0.57"
"HAO22","435","OC 0436",119.47956,-31.51502,248.139,-1.2229,0.32,-2.363,2.674,"oc0436","UCC G248.1-01.2a","Q3N","fsr1342","0.54",8.4,False,415,False,0,0.73,0.7,"BB",357,248.141,-1.213,119.489,-31.511,0.252,-2.368,2.692,81.275,5,1,"fsr1342","0.57"
"HAO22","436","OC 0437",116.73694,-32.92048,248.1613,-3.9354,0.318,-2.082,3.474,"oc0437","UCC G248.1-03.9","Q3N","nan","nan",8.5,False,124,True,0,0.63,0.54,"BB",42,248.201,-3.942,116.754,-32.95,0.286,-2.11,3.427,179.404,2,6,"nan","nan"
"HE23;HUNT23","364;804","CWNU 1635",117.93316,-32.36288,248.1885,-2.7844,0.305,-3.462,4.921,"cwnu1635","UCC G248.1-02.7","Q3N","nan","nan",8.7,False,196,False,0,0.6,0.4,"BC",172,248.174,-2.788,117.921,-32.346,0.315,-3.432,4.901,53.064,6,1,"nan","nan"
"KHARCHENKO12;LOKTIN17;BICA19;CANTAT20;DIAS21;HUNT23","933;272;2818;364;310;1435","ESO 368 14;FSR 1343;MWSC 1339;MWSC 1338",116.751,-32.959,248.2006,-3.9444,0.222,-1.938,3.561,"eso36814;fsr1343;mwsc1339;mwsc1338","UCC G248.2-03.9","Q3N","nan","nan",2.5,False,135,True,0,0.86,0.61,"AB",87,248.208,-3.952,116.758,-32.97,0.222,-1.962,3.706,186.402,1,5,"nan","nan"
"KHARCHENKO12;BICA19;CANTAT20;DIAS21;HUNT23","996;1681;1166;1177;4921","Ruprecht 50;OCL 698;VDBH 17;vdBergh-Hagen 17;ESO 430 12;MWSC 1424",120.872,-30.873,248.2215,0.1277,0.414,-1.726,2.352,"ruprecht50;ocl698;vdbh17;vdberghhagen17;eso43012;mwsc1424","UCC G248.2+00.1","Q3P","nan","nan",4.2,False,129,False,0,0.89,0.71,"AB",101,248.218,0.127,120.864,-30.877,0.424,-1.778,2.372,48.954,1,5,"nan","nan"
"CASTRO22;HUNT23","416;5881","UBC 1417",121.2539,-30.6983,248.249,0.4984,0.253,-2.622,3.509,"ubc1417","UCC G248.2+00.4","Q3P","nan","nan",6.8,False,26,False,0,0.37,1.0,"CA",13,248.247,0.506,121.264,-30.696,0.244,-2.59,3.488,50.655,1,48,"nan","nan"
"KHARCHENKO12;BICA19;CANTAT20;DIAS21;HUNT23","990;2819;1164;1175;4918","Ruprecht 47;OCL 699;ESO 430 08;FSR 1344;MWSC 1419",120.57,-31.074,248.2542,-0.1984,0.234,-2.5,2.727,"ruprecht47;ocl699;eso43008;fsr1344;mwsc1419","UCC G248.2-00.1","Q3N","nan","nan",4.0,False,130,False,0,1.0,0.77,"AA",124,248.258,-0.199,120.568,-31.075,0.258,-2.436,2.718,84.775,5,2,"nan","nan"
"HE23;HUNT23","1652;1277","CWNU 2923",121.55025,-30.6617,248.3549,0.7331,0.203,-2.254,3.86,"cwnu2923","UCC G248.3+00.7","Q3P","nan","nan",2.1,False,65,False,0,0.83,0.52,"AB",61,248.37,0.729,121.555,-30.672,0.19,-2.24,3.853,"nan",0,4,"nan","nan"
"KHARCHENKO12;BICA19","1133;1682","FSR 1345;MWSC 1531",130.22674,-25.38898,248.3694,10.0262,"nan","nan","nan","fsr1345;mwsc1531","UCC G248.3+10.0","Q3P","nan","nan",4.0,False,25,True,0,0.48,0.31,"CC",0,248.346,10.032,130.225,-25.377,0.206,-2.605,1.698,145.562,1,0,"nan","nan"
"CASTRO22;HUNT23","417;5882","UBC 1418",122.13509,-30.38774,248.3964,1.3051,0.229,-2.944,4.011,"ubc1418","UCC G248.3+01.3","Q3P","nan","nan",11.0,False,73,False,0,0.63,0.64,"BB",47,248.404,1.304,122.146,-30.384,0.215,-2.952,4.01,110.619,2,19,"nan","nan"
"CHI23_3","778","CWWDL 13205",127.9277,-26.9345,248.402,7.4484,0.247,-3.048,2.796,"cwwdl13205","UCC G248.4+07.4","Q3P","nan","nan",7.0,False,180,True,0,0.99,0.4,"AC",155,248.397,7.456,127.924,-26.927,0.225,-3.029,2.783,82.369,10,0,"nan","nan"
"HUNT23","3268","HSC 1999",116.7549,-33.19792,248.4097,-4.0611,0.25,-3.196,3.048,"hsc1999","UCC G248.4-04.0","Q3N","nan","nan",5.5,False,212,False,0,0.94,0.44,"AC",211,248.417,-4.055,116.762,-33.203,0.27,-3.205,3.067,56.396,8,2,"nan","nan"
"CHI23_3","632","CWWDL 11089",123.1583,-29.8326,248.4144,2.3497,0.233,-2.294,2.616,"cwwdl11089","UCC G248.4+02.3","Q3P","nan","nan",2.5,False,25,True,0,0.37,0.27,"CC",0,248.392,2.344,123.143,-29.81,0.214,-2.322,2.627,70.305,1,0,"nan","nan"
"HE23;HUNT23","408;822","CWNU 1679",119.02783,-32.14404,248.4768,-1.8778,0.305,-2.949,2.669,"cwnu1679","UCC G248.4-01.8","Q3N","nan","nan",3.0,False,37,False,0,0.18,0.57,"DB",31,248.459,-1.877,119.021,-32.126,0.295,-2.947,2.657,"nan",0,4,"nan","nan"
"HE23;HUNT23","50;655","CWNU 1321",120.56522,-31.35701,248.492,-0.352,0.197,-2.015,2.718,"cwnu1321","UCC G248.4-00.3","Q3N","nan","nan",3.9,False,82,False,0,0.86,0.61,"AB",66,248.488,-0.355,120.551,-31.355,0.223,-1.998,2.716,77.145,1,2,"nan","nan"
"BICA19;HUNT23","1683;84","Alessi 36",106.57677,-37.5417,248.497,-13.4206,3.598,-9.669,7.046,"alessi36","UCC G248.4-13.4","Q3N","ubc7;fof2385","0.58;0.6",45.0,False,393,True,100,1.0,1.0,"AA",357,248.663,-13.382,106.692,-37.701,3.6,-9.699,7.073,15.518,80,12,"ubc7;fof2385","0.86;0.85"
