DB,ID,RA_ICRS,DE_ICRS,GLON,GLAT,plx,pmRA,pmDE
31,CWWDL_10829,92.0154,25.3614,185.59837,2.52226,0.273,0.583,-1.859
31,CWWDL_10831,92.6366,24.1502,186.93266,2.43169,0.239,0.154,-1.276
31,CWWDL_10843,93.9107,22.6131,188.84366,2.72445,0.51,-0.389,-1.602
31,CWWDL_10844,96.1294,16.3234,195.38173,1.6081,0.302,-0.179,-0.967
31,CWWDL_10853,97.5681,15.8731,196.42304,2.6233,0.255,-0.127,-1.069
31,CWWDL_10854,98.8316,12.3839,200.08768,2.105,0.255,-0.295,-0.597
31,CWWDL_10867,99.1639,12.9068,199.77133,2.63287,0.35,-0.289,-0.761
31,CWWDL_10872,98.404,12.3356,199.93845,1.71186,0.237,-0.109,-0.512
31,CWWDL_10875,99.1962,13.0565,199.6525,2.72937,0.31,-0.322,-0.745
31,CWWDL_10879,97.1992,15.197,196.85849,1.99551,0.272,0.034,-1.258
31,CWWDL_10880,101.9321,5.6332,207.49504,1.74345,0.268,-0.584,-0.291
31,CWWDL_10881,102.3264,6.0436,207.30797,2.27949,0.249,-0.375,-0.603
31,CWWDL_10888,106.8261,-1.9424,216.47255,2.6408,0.244,-0.487,0.12
31,CWWDL_10891,108.2164,-4.6925,219.55606,2.60828,0.357,-2.562,2.2
31,CWWDL_10892,107.935,-4.7269,219.45705,2.34361,0.271,-0.874,0.414
31,CWWDL_10896,107.0642,-2.4765,217.0569,2.60731,0.241,-1.11,0.581
31,CWWDL_10909,110.6477,-9.3865,224.83875,2.55745,0.246,-1.191,1.057
31,CWWDL_10913,107.4939,-5.2446,219.71398,1.71498,0.246,-0.854,0.443
31,CWWDL_10917,107.9894,-5.3433,220.02932,2.10721,0.295,-1.399,0.886
31,CWWDL_10920,109.5789,-7.671,222.82615,2.42643,0.264,-1.448,0.584
31,CWWDL_10922,109.6985,-8.4292,223.5526,2.17741,0.274,-1.011,0.564
31,CWWDL_10928,112.7655,-14.1733,230.03994,2.10874,0.27,-1.332,1.489
31,CWWDL_10941,115.2169,-17.8029,234.36051,2.40318,0.245,-1.722,1.945
31,CWWDL_10944,116.4024,-19.1498,236.08953,2.71103,0.256,-1.646,1.848
31,CWWDL_10960,115.4506,-17.3684,234.09216,2.81129,0.264,-1.978,2.446
31,CWWDL_10980,116.0721,-20.7455,237.31808,1.6454,0.258,-1.74,2.23
31,CWWDL_10984,116.755,-21.6497,238.42005,1.7437,0.237,-2.248,3.114
31,CWWDL_10985,118.4035,-25.1572,242.21066,1.26261,0.26,-2.056,2.505
31,CWWDL_10988,119.3025,-24.5188,242.08599,2.29101,0.232,-2.435,3.261
31,CWWDL_10991,118.7684,-23.4102,240.88385,2.44755,0.272,-1.771,2.554
31,CWWDL_10993,119.6775,-24.0483,241.8622,2.82788,0.251,-2.41,3.074
31,CWWDL_10996,118.4408,-24.7838,241.90774,1.48365,0.279,-2.498,2.799
31,CWWDL_10997,118.9247,-23.0968,240.68938,2.73233,0.255,-2.458,3.155
31,CWWDL_10998,118.2864,-23.9138,241.08871,1.8099,0.305,-2.23,2.641
31,CWWDL_11004,119.4147,-24.9402,242.4992,2.15879,0.26,-2.134,2.719
31,CWWDL_11011,120.1012,-28.2079,245.60563,0.9704,0.255,-2.225,2.564
31,CWWDL_11014,120.9695,-25.9801,244.12368,2.80531,0.246,-2.424,2.407
31,CWWDL_11030,120.0134,-26.1118,243.78118,2.00648,0.273,-2.536,3.097
31,CWWDL_11031,119.3061,-25.3663,242.81205,1.85306,0.276,-2.495,2.918
31,CWWDL_11071,123.5624,-31.0305,249.60669,1.97984,0.294,-2.752,2.362
31,CWWDL_11073,123.5827,-30.9787,249.57315,2.023,0.248,-2.605,2.893
31,CWWDL_11089,123.1583,-29.8326,248.4144,2.34975,0.233,-2.294,2.616
31,CWWDL_11103,122.3252,-30.9716,248.97556,1.12542,0.26,-2.611,3.673
31,CWWDL_11105,124.9538,-33.4765,252.29372,1.5875,0.262,-2.84,2.644
31,CWWDL_11110,125.5492,-33.9303,252.94878,1.73763,0.241,-2.328,2.805
31,CWWDL_11112,122.5965,-29.3098,247.70885,2.227,0.29,-2.197,2.362
31,CWWDL_11150,126.0667,-33.7272,253.02831,2.20639,0.265,-2.982,3.292
31,CWWDL_11165,130.8882,-38.0328,258.81748,2.77853,0.287,-3.323,3.214
31,CWWDL_11170,138.0188,-44.7976,267.43507,2.42909,0.449,-4.949,3.05
31,CWWDL_11171,137.8252,-44.3474,267.012,2.6366,0.358,-3.975,3.858
31,CWWDL_11172,138.1944,-44.9156,267.60648,2.43868,0.575,-4.68,5.243
31,CWWDL_11182,146.2861,-51.0468,275.75162,1.72082,0.322,-5.121,3.401
31,CWWDL_11186,141.2012,-48.0724,271.31015,1.69987,0.742,-6.707,4.203
31,CWWDL_11243,162.4144,-57.0369,286.91809,1.99956,0.273,-6.506,3.069
31,CWWDL_11253,165.6863,-57.8236,288.84755,2.04497,0.238,-6.169,2.262
31,CWWDL_11395,191.1366,-61.1783,302.10109,1.68233,0.489,-4.423,-0.134
31,CWWDL_11420,274.1945,-12.1218,18.20496,2.02529,0.49,-0.662,-2.5
31,CWWDL_11572,299.6441,33.3574,69.78339,2.06659,0.277,-2.843,-5.325
31,CWWDL_11573,299.0528,32.8296,69.07442,2.21502,0.241,-2.486,-5.121
31,CWWDL_11583,298.1452,32.5383,68.43094,2.72007,0.399,-2.31,-5.384
31,CWWDL_11597,298.3295,32.6562,68.6119,2.64703,0.478,-2.431,-3.518
31,CWWDL_11599,299.7918,33.5361,70.0003,2.05503,0.286,-2.504,-4.605
31,CWWDL_11610,300.8981,36.0235,72.59487,2.59523,0.495,-3.236,-6.284
31,CWWDL_11612,301.6306,36.445,73.2675,2.32107,0.352,-2.702,-5.344
31,CWWDL_11620,305.0904,39.8918,77.64515,1.95365,0.776,-2.295,-3.47
31,CWWDL_11640,304.6926,40.0767,77.62578,2.30962,0.558,-3.365,-5.18
31,CWWDL_11645,308.8863,45.2457,83.62873,2.80039,0.363,-2.978,-5.229
31,CWWDL_11666,318.3556,50.1351,91.46889,1.07466,0.593,-2.901,-4.108
31,CWWDL_11674,314.5872,49.9086,89.67578,2.71802,0.377,-3.462,-7.152
31,CWWDL_11732,4.5089,63.8223,119.25773,1.18909,0.302,-3.257,-0.664
31,CWWDL_11734,11.7556,64.3281,122.45358,1.46045,0.35,-2.38,-0.403
31,CWWDL_11749,1.1028,64.4256,117.88266,2.01586,0.266,-2.336,-0.854
31,CWWDL_11769,358.9533,63.2633,116.72369,1.064,0.298,-2.859,-1.012
31,CWWDL_11824,27.1255,64.4577,129.03605,2.26437,0.317,-1.071,0.024
31,CWWDL_11834,33.9593,63.0253,132.33416,1.70457,0.288,-1.11,-0.132
31,CWWDL_11875,27.3026,64.1374,129.18178,1.96893,0.29,-1.208,-0.21
31,CWWDL_11877,29.333,64.7584,129.88566,2.78002,0.282,-0.478,0.101
31,CWWDL_11945,60.5733,56.3984,147.13004,2.77413,0.444,0.735,-1.292
31,CWWDL_11953,73.164,48.5133,158.11243,2.83816,0.316,0.38,-0.917
31,CWWDL_11962,90.8232,28.4365,182.3911,3.09173,0.266,0.367,-1.356
31,CWWDL_11965,97.8885,15.8953,196.54551,2.90702,0.248,-0.122,-0.872
31,CWWDL_11968,100.6031,12.8772,200.43785,3.86829,0.329,0.818,-1.541
31,CWWDL_11978,100.5809,11.9919,201.2185,3.44723,0.264,-0.163,-0.891
31,CWWDL_11989,102.2277,9.2826,204.37311,3.66181,0.234,-0.325,-0.816
31,CWWDL_11991,103.3267,6.2931,207.53737,3.27889,0.25,-0.472,-0.56
31,CWWDL_11994,103.4476,5.694,208.1268,3.11446,0.242,-0.365,-0.159
31,CWWDL_12007,108.2275,-2.8444,217.91894,3.47027,0.265,-0.868,0.184
31,CWWDL_12009,107.6295,-2.2082,217.07785,3.23227,0.236,-1.019,0.638
31,CWWDL_12017,110.475,-6.5561,222.25453,3.73328,0.249,-1.116,0.705
31,CWWDL_12022,109.801,-7.6289,222.89165,2.64077,0.287,-1.233,0.625
31,CWWDL_12024,111.3264,-9.299,225.07725,3.18944,0.259,-1.299,1.259
31,CWWDL_12025,110.0955,-7.1006,222.56041,3.14571,0.304,-1.058,0.592
31,CWWDL_12041,120.0867,-24.1053,242.10661,3.11641,0.256,-2.129,2.352
31,CWWDL_12058,120.7084,-25.3617,243.47383,2.934,0.237,-2.175,2.582
31,CWWDL_12059,120.4654,-24.0073,242.20525,3.46208,0.227,-2.316,2.774
31,CWWDL_12075,121.1964,-27.2463,245.3044,2.30224,0.252,-2.285,2.388
31,CWWDL_12076,119.9378,-24.9501,242.75567,2.55803,0.244,-2.147,2.529
31,CWWDL_12085,125.5382,-31.2693,250.75417,3.24564,0.223,-2.344,2.647
31,CWWDL_12087,126.0638,-30.8067,250.63105,3.87945,0.234,-2.734,2.356
31,CWWDL_12098,126.559,-32.6352,252.37239,3.17228,0.235,-2.633,2.539
31,CWWDL_12121,126.2395,-33.4631,252.8949,2.47602,0.257,-2.774,2.768
31,CWWDL_12156,139.4296,-44.7587,268.10055,3.17914,0.261,-4.594,3.926
31,CWWDL_12208,221.8402,-56.2644,318.5642,3.04809,0.572,-4.932,-3.819
31,CWWDL_12234,294.9576,29.4596,64.39274,3.54575,0.242,-2.347,-5.275
31,CWWDL_12250,295.0896,30.7266,65.55596,4.06653,0.233,-2.038,-4.299
31,CWWDL_12252,295.8327,30.2563,65.46178,3.27763,0.263,-2.33,-5.342
31,CWWDL_12271,301.1658,36.061,72.74203,2.43198,0.281,-2.788,-4.823
31,CWWDL_12276,301.8832,38.2512,74.89995,3.12345,0.389,-1.452,-3.196
31,CWWDL_12285,307.5313,45.9341,83.62172,3.9721,0.684,-1.199,-0.954
31,CWWDL_12290,311.8919,47.3892,86.59751,2.47464,0.565,-2.337,-1.528
31,CWWDL_12291,312.2914,48.7044,87.78951,3.09398,0.424,-3.272,-5.445
31,CWWDL_12297,319.8902,55.0882,95.67894,3.85132,0.299,-3.648,-3.746
31,CWWDL_12421,20.9073,65.5305,126.26049,2.86701,0.299,-1.4,0.137
31,CWWDL_12454,42.2147,63.0948,135.76887,3.18758,0.293,-0.146,0.268
31,CWWDL_12484,71.6522,49.878,156.42952,2.95295,0.263,0.287,-1.19
31,CWWDL_12507,78.1154,45.3947,162.6505,3.61507,0.286,0.76,-1.523
31,CWWDL_12514,83.6335,37.2169,171.74923,2.43059,0.418,0.891,-2.469
31,CWWDL_12515,83.6158,39.0178,170.22444,3.3921,0.471,1.077,-2.243
31,CWWDL_12517,91.0633,31.6152,179.71123,4.8239,0.507,-0.763,-3.302
31,CWWDL_12523,90.194,30.3069,180.48957,3.53366,0.243,0.319,-1.467
31,CWWDL_12524,94.8985,26.239,186.05979,5.22327,0.281,-0.413,-2.022
31,CWWDL_12530,100.1563,13.0794,200.05925,3.57213,0.277,-0.593,-0.767
31,CWWDL_12531,99.8075,15.5782,197.67354,4.40534,0.234,-0.272,-0.977
31,CWWDL_12533,107.1088,1.5457,213.49331,4.48632,0.244,-0.789,0.049
31,CWWDL_12536,110.0615,-3.66,219.49225,4.71737,0.288,-0.767,0.394
31,CWWDL_12538,107.8977,0.8387,214.48545,4.86597,0.466,-1.816,-0.467
31,CWWDL_12539,108.6568,-1.7699,217.16057,4.34554,0.303,-1.196,0.502
31,CWWDL_12541,107.3421,0.5326,214.50424,4.23194,0.265,-0.888,-0.582
31,CWWDL_12543,109.065,-2.137,217.67579,4.53875,0.248,-1.114,0.17
31,CWWDL_12546,107.353,0.518,214.52225,4.23497,0.323,-0.999,-0.624
31,CWWDL_12551,111.5378,-7.9244,223.96149,4.02205,0.234,-0.802,0.924
31,CWWDL_12558,113.5661,-11.4839,228.05361,4.08574,0.246,-1.458,1.244
31,CWWDL_12561,113.0872,-9.3794,225.97465,4.68066,0.231,-1.066,0.992
31,CWWDL_12566,113.3462,-8.5546,225.36957,5.29905,0.243,-1.22,0.794
31,CWWDL_12570,115.6083,-14.9626,232.07022,4.12953,0.236,-1.551,1.678
31,CWWDL_12617,136.7315,-40.881,263.91107,4.39279,0.278,-5.696,4.161
31,CWWDL_12626,147.6011,-48.2136,274.59011,4.44236,0.384,-6.209,4.321
31,CWWDL_12630,204.2571,-58.0948,308.94357,4.24382,0.647,-8.605,-2.29
31,CWWDL_12631,282.6485,9.7699,41.55054,4.62342,0.656,-0.253,-4.263
31,CWWDL_12632,283.7717,12.3174,44.33091,4.78579,0.568,-0.615,-1.37
31,CWWDL_12664,298.1113,37.4772,72.67852,5.25815,0.238,-2.77,-5.016
31,CWWDL_12760,62.7107,57.1311,147.50827,4.10318,0.71,0.96,-1.123
31,CWWDL_12770,102.2094,17.9303,196.59234,7.5142,0.279,-0.561,-1.01
31,CWWDL_12773,102.8361,13.3443,201.00099,6.02075,0.23,-0.198,-0.758
31,CWWDL_12777,104.8637,12.9226,202.26401,7.60316,0.24,-0.204,-0.654
31,CWWDL_12787,104.4081,9.4878,205.16106,5.67505,0.255,-0.682,-0.469
31,CWWDL_12788,103.7301,9.9357,204.45788,5.2785,0.232,-0.544,-1.018
31,CWWDL_12795,103.537,10.3708,203.98172,5.30383,0.229,-0.388,-0.453
31,CWWDL_12808,109.7741,-2.0563,217.93183,5.20477,0.256,-0.859,0.125
31,CWWDL_12809,108.5466,1.042,214.60118,5.53605,0.262,-0.932,-0.096
31,CWWDL_12814,108.4296,-0.4064,215.84075,4.76961,0.227,-0.929,-0.027
31,CWWDL_12816,109.5314,-1.6017,217.41446,5.19908,0.236,-0.932,0.15
31,CWWDL_12817,107.8302,0.56,214.70334,4.67867,0.226,-0.706,0.146
31,CWWDL_12818,108.4687,-0.5138,215.95452,4.75515,0.278,-0.797,0.391
31,CWWDL_12833,109.9795,-1.7158,217.72352,5.54399,0.224,-1.231,0.751
31,CWWDL_12836,110.3036,-2.1454,218.25668,5.63296,0.228,-1.044,0.423
31,CWWDL_12840,112.0457,-7.3511,223.69262,4.73633,0.23,-1.048,0.989
31,CWWDL_12841,111.9527,-5.4588,221.97271,5.54567,0.238,-0.831,0.787
31,CWWDL_12842,112.2987,-7.0596,223.55367,5.09523,0.244,-1.023,0.892
31,CWWDL_12843,112.9542,-7.4458,224.20447,5.48517,0.262,-1.052,1.201
31,CWWDL_12845,112.1014,-6.689,223.13283,5.0974,0.253,-1.29,1.232
31,CWWDL_12847,113.2016,-7.3383,224.22645,5.75214,0.24,-1.439,1.229
31,CWWDL_12851,111.0782,-4.294,220.52912,5.32053,0.253,-1.037,0.502
31,CWWDL_12870,115.0969,-10.3973,227.82745,5.92661,0.236,-1.026,1.047
31,CWWDL_12887,119.7174,-19.5238,238.00778,5.2135,0.239,-2.162,2.066
31,CWWDL_12899,126.7877,-30.1431,250.44643,4.77147,0.26,-2.563,2.129
31,CWWDL_12901,125.5306,-27.9058,247.97317,5.14863,0.238,-2.672,2.242
31,CWWDL_12902,129.5347,-31.8706,253.24097,5.65566,0.245,-2.962,2.687
31,CWWDL_12927,129.3666,-32.9063,253.98663,4.91976,0.244,-2.915,2.578
31,CWWDL_12928,130.0622,-33.0388,254.44641,5.30497,0.245,-3.933,3.485
31,CWWDL_12961,147.4987,-45.7722,272.9775,6.28294,0.229,-4.73,3.485
31,CWWDL_12973,293.5354,29.8546,64.13883,4.81827,0.245,-2.586,-5.512
31,CWWDL_12983,298.6108,37.8553,73.20729,5.10988,0.261,-2.654,-4.774
31,CWWDL_12984,296.9873,35.0272,70.09526,4.80879,0.26,-2.213,-4.593
31,CWWDL_13003,298.3478,38.2678,73.45806,5.49806,0.256,-2.549,-4.93
31,CWWDL_13016,306.6606,49.0986,85.86869,6.28546,0.593,0.193,-3.826
31,CWWDL_13054,20.1958,69.2843,125.53789,6.56117,0.279,-1.523,0.584
31,CWWDL_13109,48.5778,63.9911,137.83093,5.33311,0.333,0.137,-0.001
31,CWWDL_13147,60.1484,60.2869,144.39611,5.5556,0.26,0.445,-0.929
31,CWWDL_13157,57.9761,61.6273,142.71719,5.89834,0.333,0.484,-0.343
31,CWWDL_13170,77.0416,51.857,156.98571,6.84744,0.243,0.593,-0.706
31,CWWDL_13177,101.8224,19.0778,195.38994,7.69014,0.23,-0.161,-1.395
31,CWWDL_13178,100.3844,21.9273,192.20979,7.7369,0.286,-0.086,-1.868
31,CWWDL_13179,100.9908,21.2499,193.0744,7.94468,0.236,-0.194,-1.156
31,CWWDL_13180,102.531,21.3099,193.65265,9.26243,0.264,-0.31,-1.244
31,CWWDL_13195,111.8923,-1.5879,218.49895,7.29853,0.286,-0.728,0.08
31,CWWDL_13202,128.4585,-25.7809,247.73591,8.5076,0.225,-3.107,3.144
31,CWWDL_13205,127.9277,-26.9345,248.40198,7.4484,0.247,-3.048,2.796
31,CWWDL_13207,140.1368,-38.8637,264.23655,7.67791,0.247,-3.276,2.881
31,CWWDL_13229,80.3568,52.5644,157.57473,8.91763,0.266,0.957,-1.176
31,CWWDL_13230,76.0327,54.0973,154.80557,7.69058,0.246,0.255,-1.175
31,CWWDL_13232,78.3101,52.1091,157.23919,7.6289,0.279,0.453,-1.532
31,CWWDL_13241,82.2537,48.0487,162.0606,7.45427,0.435,0.63,-1.999
31,CWWDL_13244,102.2514,26.7853,188.50706,11.36489,0.278,0.466,-1.734
31,CWWDL_13248,113.1005,5.9996,212.20614,11.83089,0.277,-0.915,1.283
31,CWWDL_13251,127.6721,-22.6692,244.74533,9.72335,0.272,-3.622,3.383
31,CWWDL_13259,86.4772,48.3227,163.30653,10.00101,0.242,0.735,-1.591
31,CWWDL_13260,87.6841,51.4365,160.92332,12.19906,0.242,0.759,-1.437
31,CWWDL_13261,85.9552,50.855,160.90188,10.96863,0.251,0.799,-1.786
31,CWWDL_13263,88.7617,46.7229,165.49087,10.56601,0.257,0.863,-1.689
31,CWWDL_13281,93.3704,1.386,207.33208,-7.79626,0.533,-0.518,-1.538
31,CWWDL_13287,342.6218,49.5036,103.60825,-8.77602,0.697,-4.001,-3.42
31,CWWDL_13288,3.4013,53.8436,117.30457,-8.61427,0.5,-2.212,-1.134
31,CWWDL_13289,29.2376,54.4171,132.45206,-7.23922,0.493,-0.653,-1.522
31,CWWDL_13293,280.4168,-21.9747,12.18024,-7.78478,0.66,1.011,-0.669
31,CWWDL_13298,102.7363,-9.9536,221.75418,-4.6289,0.482,-1.326,1.24
31,CWWDL_13302,306.2605,29.7477,69.85822,-4.62534,0.556,-2.101,-6.597
31,CWWDL_13303,330.6506,49.1308,96.74762,-4.96398,0.535,-2.02,-1.733
31,CWWDL_13308,136.8334,-52.8734,272.82927,-3.63353,0.521,-5.955,4.324
31,CWWDL_13311,153.1531,-60.9234,284.80382,-3.77109,0.498,-6.334,3.165
31,CWWDL_13313,173.4018,-66.0811,295.14698,-4.39275,0.644,-7.313,2.097
31,CWWDL_13314,186.0639,-66.6822,300.24094,-3.95258,0.515,-4.93,-0.043
31,CWWDL_13315,204.4963,-66.683,307.52378,-4.22714,0.568,-7.573,-2.631
31,CWWDL_13320,34.6667,56.551,134.78125,-4.30062,0.439,-0.696,-1.38
31,CWWDL_13327,115.6286,-27.9359,243.35529,-2.28298,0.451,-2.243,2.264
31,CWWDL_13331,125.5754,-42.1545,259.71736,-2.93726,0.666,-4.329,5.214
31,CWWDL_13332,129.4324,-46.2406,264.65414,-3.09429,0.538,-5.741,5.133
31,CWWDL_13333,130.7586,-45.8958,264.94289,-2.155,0.456,-5.279,5.124
31,CWWDL_13337,184.801,-65.4257,299.58587,-2.76358,0.565,-6.199,-0.626
31,CWWDL_13341,235.0205,-58.49,323.48952,-2.51901,0.554,-2.192,-3.545
31,CWWDL_13344,253.7164,-48.4598,338.38514,-3.08865,0.508,-1.212,-2.656
31,CWWDL_13348,259.2832,-41.6819,346.16645,-2.14178,0.591,0.014,-3.574
31,CWWDL_13352,278.9877,-12.812,19.77692,-2.43675,0.529,0.312,-0.585
31,CWWDL_13353,280.7413,-9.9961,23.07025,-2.67984,0.467,0.506,-0.921
31,CWWDL_13354,283.4549,-4.6487,29.06272,-2.64651,0.45,-0.68,-1.128
31,CWWDL_13357,335.585,54.5641,102.35833,-2.24028,0.658,1.746,-2.368
31,CWWDL_13358,338.8511,53.5099,103.45155,-4.13702,0.458,-3.189,-2.399
31,CWWDL_13359,30.7886,59.0217,132.05812,-2.57343,0.457,-0.83,-1.118
31,CWWDL_13361,34.8781,58.7703,134.1485,-2.17012,0.461,-0.698,-0.694
31,CWWDL_13362,31.7507,59.2562,132.46609,-2.20957,0.455,-0.9,-0.867
31,CWWDL_13364,34.0165,57.8187,134.03253,-3.21756,0.454,-0.841,-1.025
31,CWWDL_13365,16.4328,59.657,124.73896,-3.16459,0.499,-1.233,-0.511
31,CWWDL_13366,23.2182,59.7866,128.12905,-2.66638,0.448,-0.772,-0.963
31,CWWDL_13367,39.4156,57.786,136.73027,-2.2117,0.448,-0.178,-0.985
31,CWWDL_13370,36.8156,58.243,135.28167,-2.3124,0.455,-0.55,-0.932
31,CWWDL_13371,42.8856,56.8095,138.84331,-2.30535,0.444,0.265,-1.234
31,CWWDL_13372,36.5961,58.213,135.18457,-2.38201,0.445,-0.356,-0.847
31,CWWDL_13374,36.1664,57.5833,135.19507,-3.05175,0.483,-0.635,-1.159
31,CWWDL_13375,37.1862,56.3509,136.15927,-4.00128,0.446,-0.119,-0.966
31,CWWDL_13376,36.015,58.1864,134.90741,-2.51542,0.45,-0.678,-0.866
31,CWWDL_13377,37.175,58.4358,135.38722,-2.06414,0.455,-0.348,-0.864
31,CWWDL_13378,36.4448,56.5767,135.69458,-3.93919,0.439,-0.507,-1.323
31,CWWDL_13379,98.9841,5.5018,206.26941,-0.9257,0.637,-1.212,0.528
31,CWWDL_13384,115.6988,-25.8643,241.5868,-1.20093,0.438,-1.592,1.174
31,CWWDL_13388,132.9884,-47.3515,267.03835,-1.87562,0.482,-4.772,4.717
31,CWWDL_13389,131.2022,-45.6775,264.96293,-1.77692,0.47,-5.048,5.119
31,CWWDL_13391,131.4313,-46.9553,266.06261,-2.44786,0.458,-4.773,4.774
31,CWWDL_13402,160.615,-59.934,287.42591,-1.00349,0.444,-7.531,2.641
31,CWWDL_13407,162.884,-60.7949,288.81828,-1.25183,0.442,-6.276,2.389
31,CWWDL_13408,168.0614,-62.2777,291.67641,-1.59345,0.448,-5.839,1.655
31,CWWDL_13411,163.9208,-61.3088,289.49463,-1.49415,0.445,-6.949,2.41
31,CWWDL_13412,164.9436,-61.7896,290.13998,-1.7231,0.451,-5.989,1.909
31,CWWDL_13414,182.4275,-63.9192,298.36469,-1.4181,0.445,-5.886,0.198
31,CWWDL_13415,178.3077,-63.1328,296.41104,-1.00036,0.463,-5.649,0.567
31,CWWDL_13417,175.2611,-62.6647,294.95052,-0.88886,0.454,-6.294,0.936
31,CWWDL_13419,178.3577,-63.0596,296.41675,-0.92395,0.441,-5.895,0.73
31,CWWDL_13421,177.9001,-63.0607,296.21503,-0.97195,0.434,-5.67,0.825
31,CWWDL_13422,179.3607,-63.2988,296.91026,-1.06008,0.439,-6.005,1.106
31,CWWDL_13433,216.3562,-61.9102,313.75393,-1.0294,0.445,-4.038,-2.748
31,CWWDL_13441,255.5177,-44.7123,342.09627,-1.73719,0.446,-1.109,-2.776
31,CWWDL_13442,251.6996,-46.6201,338.93356,-0.86672,0.44,-2.103,-3.908
31,CWWDL_13462,264.0296,-33.7318,354.8582,-0.82043,0.464,-0.104,-0.989
31,CWWDL_13474,275.2057,-17.785,13.67608,-1.51328,0.496,-0.174,-2.055
31,CWWDL_13478,276.7912,-14.9618,16.88398,-1.5374,0.461,-0.708,-2.775
31,CWWDL_13480,277.2535,-14.2475,17.72464,-1.60201,0.534,0.141,-0.897
31,CWWDL_13483,281.6519,-4.982,27.9477,-1.19835,0.444,-1.091,-2.83
31,CWWDL_13484,283.1353,-1.248,31.9469,-0.81447,0.449,-1.312,-3.562
31,CWWDL_13485,284.2363,-0.7445,32.89703,-1.5648,0.478,-0.371,-2.863
31,CWWDL_13487,281.6968,-5.2117,27.76361,-1.34288,0.47,-0.518,-1.653
31,CWWDL_13493,289.4191,8.6664,43.63351,-1.82235,0.581,-3.013,-5.263
31,CWWDL_13499,318.4921,46.1487,88.64499,-1.74086,0.467,-2.87,-3.72
31,CWWDL_13501,316.1475,45.2734,86.89021,-1.13356,0.507,-2.31,-3.796
31,CWWDL_13502,318.5706,46.3903,88.8573,-1.61328,0.787,-2.981,-3.533
31,CWWDL_13503,351.0665,59.5097,112.07034,-1.51117,0.835,-2.838,-3.082
31,CWWDL_13504,356.8832,60.5098,115.14246,-1.39186,0.469,-2.596,-1.972
31,CWWDL_13505,12.1425,61.2557,122.587,-1.61413,0.45,-2.807,-0.834
31,CWWDL_13509,35.6333,59.0241,134.42953,-1.79902,0.46,-0.492,-0.821
31,CWWDL_13510,19.8903,60.9805,126.33759,-1.70515,0.467,-1.233,-0.219
31,CWWDL_13511,34.1221,59.4195,133.56822,-1.68445,0.476,-0.816,-0.824
31,CWWDL_13513,34.754,60.0839,133.65149,-0.95246,0.46,-0.784,-0.484
31,CWWDL_13518,32.6255,58.3543,133.16569,-2.93775,0.46,-0.877,-0.937
31,CWWDL_13519,35.0963,59.011,134.17398,-1.90555,0.446,-0.747,-0.719
31,CWWDL_13520,34.7662,59.8963,133.71954,-1.12739,0.448,-0.803,-0.592
31,CWWDL_13522,35.6142,59.7829,134.15892,-1.09001,0.449,-0.355,-0.648
31,CWWDL_13524,39.4965,58.5773,136.45378,-1.469,0.443,-0.098,-0.828
31,CWWDL_13527,39.0191,58.4244,136.28518,-1.70815,0.449,-0.151,-0.936
31,CWWDL_13531,40.6119,58.0658,137.19725,-1.69789,0.439,0.112,-0.802
31,CWWDL_13537,90.6768,23.1731,186.91147,0.3881,0.975,2.562,-2.95
31,CWWDL_13538,100.5743,2.978,209.2396,-0.6732,0.464,-0.958,-0.434
31,CWWDL_13542,117.1632,-25.3129,241.77208,0.21826,0.447,-1.535,1.449
31,CWWDL_13543,116.5616,-26.2003,242.26519,-0.69711,0.479,-3.721,3.064
31,CWWDL_13544,116.1,-24.9044,240.93491,-0.40852,0.922,-3.408,2.922
31,CWWDL_13548,132.6873,-46.1491,265.97931,-1.2693,0.485,-4.781,5.056
31,CWWDL_13550,127.4942,-41.9223,260.35278,-1.6405,0.807,-5.398,4.971
31,CWWDL_13551,133.5422,-47.4672,267.36741,-1.66191,0.446,-5.066,4.408
31,CWWDL_13552,131.6663,-45.8773,265.32109,-1.64837,0.477,-4.952,5.11
31,CWWDL_13560,140.132,-50.8704,272.78399,-0.7779,0.471,-4.992,3.782
31,CWWDL_13561,142.748,-51.4482,274.36438,-0.05149,0.54,-5.648,4.202
31,CWWDL_13562,149.3117,-55.5457,279.98977,-0.63315,0.446,-6.301,3.421
31,CWWDL_13575,165.758,-60.4856,289.96217,-0.37281,0.456,-6.226,2.121
31,CWWDL_13579,168.326,-61.1098,291.35899,-0.46252,0.454,-6.489,1.7
31,CWWDL_13583,177.9277,-62.6454,296.13195,-0.56485,0.444,-5.583,0.819
31,CWWDL_13584,177.9114,-62.7548,296.14978,-0.67304,0.439,-5.868,0.597
31,CWWDL_13587,178.8414,-62.635,296.53904,-0.46129,0.45,-5.915,0.46
31,CWWDL_13588,174.3698,-61.2289,294.15177,0.37572,0.476,-6.454,0.967
31,CWWDL_13592,178.5554,-61.9619,296.26272,0.16671,0.489,-4.94,1.222
31,CWWDL_13594,175.9975,-62.0758,295.1247,-0.23077,0.44,-6.117,0.771
31,CWWDL_13595,187.3855,-62.4579,300.40375,0.30632,0.454,-6.262,-0.268
31,CWWDL_13596,186.0092,-62.3293,299.75661,0.37339,0.44,-5.554,-0.036
