filename,ra_min,ra_max,dec_min,dec_max
GaiaSource_595416-595466_p.csv.gz,164.489,173.476,-69.419,-63.452
GaiaSource_595467-595527_p.csv.gz,162.001,168.383,-68.676,-66.447
GaiaSource_595528-595575_p.csv.gz,163.129,168.747,-67.556,-65.326
GaiaSource_595576-595634_p.csv.gz,157.506,165.220,-67.932,-64.950
GaiaSource_595635-595679_p.csv.gz,158.188,164.114,-66.439,-64.201
GaiaSource_595680-595720_p.csv.gz,158.828,169.084,-66.440,-63.451
GaiaSource_595721-595760_p.csv.gz,164.121,169.408,-65.881,-64.200
GaiaSource_595761-595797_p.csv.gz,164.576,169.999,-64.944,-63.262
GaiaSource_595798-595836_p.csv.gz,165.001,169.447,-64.196,-62.321
GaiaSource_595837-595868_p.csv.gz,162.007,166.799,-64.945,-61.947
GaiaSource_595869-595898_p.csv.gz,160.001,163.968,-64.198,-62.323
GaiaSource_595899-595924_p.csv.gz,160.675,165.693,-63.445,-61.944
GaiaSource_595925-595944_p.csv.gz,161.525,165.786,-62.695,-61.192
GaiaSource_595945-595964_p.csv.gz,161.055,163.843,-62.131,-60.815
GaiaSource_595965-596108_p.csv.gz,143.351,162.910,-72.383,-60.440
GaiaSource_596109-596253_p.csv.gz,141.435,155.996,-70.159,-66.445
GaiaSource_596254-596342_p.csv.gz,150.005,157.497,-68.674,-65.510
GaiaSource_596343-596436_p.csv.gz,146.264,154.955,-67.932,-64.949
GaiaSource_596437-596548_p.csv.gz,138.007,153.525,-69.418,-63.450
GaiaSource_596549-596713_p.csv.gz,135.014,146.244,-67.932,-64.203
GaiaSource_596714-596816_p.csv.gz,137.650,149.358,-66.439,-63.452
GaiaSource_596817-596894_p.csv.gz,141.439,149.996,-64.947,-61.947
GaiaSource_596895-596977_p.csv.gz,140.006,146.839,-64.193,-61.190
GaiaSource_596978-597037_p.csv.gz,143.084,158.822,-66.441,-60.438
GaiaSource_597038-597080_p.csv.gz,153.920,159.997,-64.945,-63.074
GaiaSource_597081-597115_p.csv.gz,155.001,159.039,-64.195,-62.321
GaiaSource_597116-597162_p.csv.gz,150.002,157.196,-64.944,-61.945
GaiaSource_597163-597201_p.csv.gz,150.213,155.998,-63.448,-61.944
GaiaSource_597202-597233_p.csv.gz,151.581,156.314,-62.694,-61.191
GaiaSource_597234-597263_p.csv.gz,152.311,160.537,-63.443,-60.436
GaiaSource_597264-597290_p.csv.gz,156.319,161.050,-62.694,-61.193
GaiaSource_597291-597317_p.csv.gz,156.471,161.537,-61.941,-60.435
GaiaSource_597318-597343_p.csv.gz,159.233,161.998,-61.565,-59.679
GaiaSource_597344-597370_p.csv.gz,157.503,160.240,-61.187,-59.303
GaiaSource_597371-597399_p.csv.gz,154.619,159.394,-61.942,-58.926
GaiaSource_597400-597434_p.csv.gz,153.004,156.666,-61.189,-59.304
GaiaSource_597435-597472_p.csv.gz,153.822,158.566,-60.432,-58.163
GaiaSource_597473-597523_p.csv.gz,148.385,156.973,-63.446,-57.404
GaiaSource_597524-597568_p.csv.gz,146.849,151.760,-62.696,-60.436
GaiaSource_597569-597601_p.csv.gz,149.623,152.998,-61.754,-59.682
GaiaSource_597602-597646_p.csv.gz,145.385,151.463,-61.939,-58.923
GaiaSource_597647-597696_p.csv.gz,144.005,148.690,-61.186,-58.923
GaiaSource_597697-597745_p.csv.gz,145.721,149.997,-60.242,-58.163
GaiaSource_597746-597798_p.csv.gz,146.519,154.283,-60.432,-57.401
GaiaSource_597799-597889_p.csv.gz,149.648,155.452,-59.290,-55.879
GaiaSource_597890-597993_p.csv.gz,147.275,152.605,-58.725,-55.112
GaiaSource_597994-598400_p.csv.gz,89.999,151.269,-78.264,-54.346
GaiaSource_598401-598714_p.csv.gz,89.999,117.678,-75.339,-69.430
GaiaSource_598715-599229_p.csv.gz,94.461,128.544,-72.379,-66.449
GaiaSource_599230-599534_p.csv.gz,119.001,134.993,-69.418,-64.201
GaiaSource_599535-599922_p.csv.gz,112.508,131.132,-69.413,-62.699
GaiaSource_599923-600126_p.csv.gz,89.998,128.916,-72.385,-60.440
GaiaSource_600127-600319_p.csv.gz,89.999,102.848,-70.903,-66.448
GaiaSource_600320-600622_p.csv.gz,90.000,112.497,-69.417,-63.455
GaiaSource_600623-600778_p.csv.gz,90.000,101.234,-67.934,-64.957
GaiaSource_600779-601333_p.csv.gz,95.309,119.980,-66.433,-60.444
GaiaSource_601334-601680_p.csv.gz,108.957,125.993,-63.440,-57.406
GaiaSource_601681-602074_p.csv.gz,108.014,122.723,-61.941,-55.493
GaiaSource_602075-602262_p.csv.gz,117.396,139.986,-66.439,-54.342
GaiaSource_602263-602404_p.csv.gz,130.014,142.099,-64.190,-60.436
GaiaSource_602405-602481_p.csv.gz,137.374,143.992,-62.316,-59.681
GaiaSource_602482-602568_p.csv.gz,135.011,142.677,-61.942,-58.922
GaiaSource_602569-602659_p.csv.gz,128.424,141.427,-63.442,-57.402
GaiaSource_602660-602833_p.csv.gz,126.010,134.989,-62.319,-58.922
GaiaSource_602834-602946_p.csv.gz,128.579,137.639,-60.434,-57.404
GaiaSource_602947-603019_p.csv.gz,131.866,139.084,-58.914,-55.876
GaiaSource_603020-603104_p.csv.gz,130.918,136.954,-58.157,-55.112
GaiaSource_603105-603165_p.csv.gz,133.049,145.711,-60.430,-54.348
GaiaSource_603166-603218_p.csv.gz,141.431,146.891,-59.676,-57.403
GaiaSource_603219-603268_p.csv.gz,140.823,147.268,-58.917,-55.877
GaiaSource_603269-603325_p.csv.gz,139.098,143.179,-58.535,-56.066
GaiaSource_603326-603387_p.csv.gz,140.443,144.781,-57.391,-54.726
GaiaSource_603388-603448_p.csv.gz,142.109,148.686,-57.398,-54.345
GaiaSource_603449-603503_p.csv.gz,145.539,149.994,-55.870,-53.573
GaiaSource_603504-603564_p.csv.gz,142.506,148.772,-55.873,-52.806
GaiaSource_603565-603632_p.csv.gz,142.889,147.594,-54.336,-52.037
GaiaSource_603633-603692_p.csv.gz,136.962,146.466,-57.397,-51.261
GaiaSource_603693-603737_p.csv.gz,137.423,142.497,-55.872,-53.960
GaiaSource_603738-603782_p.csv.gz,136.453,141.952,-55.868,-52.804
GaiaSource_603783-603832_p.csv.gz,135.002,138.749,-55.488,-53.191
GaiaSource_603833-603880_p.csv.gz,135.921,140.395,-54.338,-52.033
GaiaSource_603881-603940_p.csv.gz,136.802,143.995,-54.335,-51.263
GaiaSource_603941-604012_p.csv.gz,140.403,145.384,-53.181,-50.486
GaiaSource_604013-604086_p.csv.gz,138.474,144.334,-52.801,-49.710
GaiaSource_604087-604234_p.csv.gz,124.293,143.326,-60.423,-48.148
GaiaSource_604235-604406_p.csv.gz,122.733,130.904,-58.913,-54.918
GaiaSource_604407-604501_p.csv.gz,126.389,134.998,-57.396,-54.154
GaiaSource_604502-604591_p.csv.gz,127.501,134.762,-55.871,-52.804
GaiaSource_604592-604699_p.csv.gz,122.009,133.193,-57.398,-51.257
GaiaSource_604700-604894_p.csv.gz,120.003,127.492,-56.629,-52.229
GaiaSource_604895-605022_p.csv.gz,122.408,131.534,-54.334,-50.677
GaiaSource_605023-605146_p.csv.gz,124.620,130.945,-52.795,-49.318
GaiaSource_605147-605227_p.csv.gz,126.672,136.798,-54.338,-48.143
GaiaSource_605228-605340_p.csv.gz,132.357,138.453,-52.798,-49.715
GaiaSource_605341-605457_p.csv.gz,131.540,139.624,-52.028,-48.145
GaiaSource_605458-605701_p.csv.gz,131.148,141.417,-51.253,-44.998
GaiaSource_605702-605806_p.csv.gz,130.003,134.998,-50.863,-47.362
GaiaSource_605807-605881_p.csv.gz,128.573,134.203,-49.694,-46.581
GaiaSource_605882-605953_p.csv.gz,129.476,135.384,-48.140,-45.009
GaiaSource_605954-606136_p.csv.gz,132.004,137.996,-47.933,-43.414
GaiaSource_606137-606228_p.csv.gz,132.796,180.003,-66.441,-41.814
GaiaSource_606229-606266_p.csv.gz,174.710,180.000,-65.693,-63.826
GaiaSource_606267-606295_p.csv.gz,174.899,180.000,-64.946,-63.077
GaiaSource_606296-606327_p.csv.gz,175.002,178.767,-64.197,-62.321
GaiaSource_606328-606384_p.csv.gz,170.001,176.399,-64.947,-61.947
GaiaSource_606385-606443_p.csv.gz,170.273,175.261,-63.441,-61.191
GaiaSource_606444-606469_p.csv.gz,170.651,180.000,-63.445,-60.436
GaiaSource_606470-606489_p.csv.gz,177.570,180.001,-63.070,-61.568
GaiaSource_606490-606511_p.csv.gz,175.266,178.830,-62.694,-61.192
GaiaSource_606512-606537_p.csv.gz,175.387,180.000,-61.943,-60.435
GaiaSource_606538-606561_p.csv.gz,177.136,180.000,-61.376,-59.679
GaiaSource_606562-606587_p.csv.gz,175.501,177.805,-61.000,-59.301
GaiaSource_606588-606610_p.csv.gz,173.080,176.745,-61.940,-58.922
GaiaSource_606611-606630_p.csv.gz,172.027,175.499,-61.188,-59.679
GaiaSource_606631-606651_p.csv.gz,171.002,173.412,-60.810,-59.299
GaiaSource_606652-606675_p.csv.gz,171.328,175.661,-60.439,-58.921
GaiaSource_606676-606705_p.csv.gz,171.430,175.712,-59.675,-58.161
GaiaSource_606706-606751_p.csv.gz,167.841,173.718,-63.445,-57.403
GaiaSource_606752-606784_p.csv.gz,165.790,170.587,-62.696,-60.437
GaiaSource_606785-606812_p.csv.gz,168.464,170.999,-61.752,-60.058
GaiaSource_606813-606841_p.csv.gz,166.502,169.998,-61.189,-59.302
GaiaSource_606842-606864_p.csv.gz,163.849,168.069,-61.941,-58.921
GaiaSource_606865-606889_p.csv.gz,162.455,166.499,-61.189,-59.679
GaiaSource_606890-606918_p.csv.gz,162.005,166.827,-60.622,-58.920
GaiaSource_606919-606946_p.csv.gz,163.738,167.142,-60.056,-58.162
GaiaSource_606947-606979_p.csv.gz,162.860,171.108,-60.433,-57.402
GaiaSource_606980-607003_p.csv.gz,169.027,171.428,-60.056,-58.543
GaiaSource_607004-607030_p.csv.gz,167.146,170.468,-59.677,-57.973
GaiaSource_607031-607061_p.csv.gz,167.443,171.815,-58.918,-57.210
GaiaSource_607062-607099_p.csv.gz,167.728,171.354,-58.160,-56.260
GaiaSource_607100-607132_p.csv.gz,165.350,169.115,-58.920,-55.874
GaiaSource_607133-607170_p.csv.gz,163.639,167.864,-58.156,-55.882
GaiaSource_607171-607214_p.csv.gz,164.350,168.257,-57.018,-55.111
GaiaSource_607215-607251_p.csv.gz,164.600,180.001,-60.432,-54.346
GaiaSource_607252-607288_p.csv.gz,175.715,180.000,-59.676,-57.784
GaiaSource_607289-607328_p.csv.gz,175.815,180.001,-58.918,-56.641
GaiaSource_607329-607371_p.csv.gz,173.722,177.999,-58.919,-55.875
GaiaSource_607372-607409_p.csv.gz,171.820,175.908,-58.160,-56.639
GaiaSource_607410-607458_p.csv.gz,172.001,176.085,-57.396,-55.109
GaiaSource_607459-607516_p.csv.gz,172.175,180.000,-57.395,-54.344
GaiaSource_607517-607584_p.csv.gz,176.088,180.001,-56.635,-53.577
GaiaSource_607585-607660_p.csv.gz,172.506,178.161,-55.869,-52.807
GaiaSource_607661-607748_p.csv.gz,170.902,176.399,-57.396,-51.258
GaiaSource_607749-607802_p.csv.gz,168.264,172.172,-57.018,-54.725
GaiaSource_607803-607871_p.csv.gz,168.573,172.494,-55.872,-52.805
GaiaSource_607872-607934_p.csv.gz,165.004,168.747,-55.872,-52.995
GaiaSource_607935-608023_p.csv.gz,165.534,172.796,-54.338,-51.262
GaiaSource_608024-608136_p.csv.gz,168.036,173.075,-53.565,-49.708
GaiaSource_608137-608263_p.csv.gz,161.114,169.997,-60.428,-48.143
GaiaSource_608264-608321_p.csv.gz,158.573,163.053,-60.056,-57.404
GaiaSource_608322-608356_p.csv.gz,160.347,163.634,-58.726,-56.637
GaiaSource_608357-608404_p.csv.gz,156.981,161.998,-58.917,-55.876
GaiaSource_608405-608470_p.csv.gz,155.459,160.429,-58.156,-55.683
GaiaSource_608471-608519_p.csv.gz,156.524,163.998,-57.396,-54.342
GaiaSource_608520-608563_p.csv.gz,160.438,164.344,-57.016,-55.109
GaiaSource_608564-608616_p.csv.gz,160.855,164.998,-55.872,-53.582
GaiaSource_608617-608672_p.csv.gz,158.576,163.468,-55.869,-52.810
GaiaSource_608673-608730_p.csv.gz,157.503,161.998,-54.914,-52.419
GaiaSource_608731-608813_p.csv.gz,152.614,161.285,-57.396,-51.259
GaiaSource_608814-608864_p.csv.gz,152.914,157.499,-55.872,-53.576
GaiaSource_608865-608918_p.csv.gz,151.282,156.121,-55.868,-52.806
GaiaSource_608919-608969_p.csv.gz,150.002,154.284,-55.100,-52.804
GaiaSource_608970-609024_p.csv.gz,151.201,157.612,-54.340,-51.257
GaiaSource_609025-609084_p.csv.gz,154.803,158.399,-54.146,-51.645
GaiaSource_609085-609162_p.csv.gz,153.534,159.229,-52.799,-49.709
GaiaSource_609163-609233_p.csv.gz,152.312,156.446,-52.028,-49.705
GaiaSource_609234-609322_p.csv.gz,153.337,165.598,-54.339,-48.144
GaiaSource_609323-609433_p.csv.gz,160.590,166.149,-52.801,-49.703
GaiaSource_609434-609568_p.csv.gz,159.234,166.662,-52.027,-48.144
GaiaSource_609569-609737_p.csv.gz,160.721,167.139,-50.283,-46.574
GaiaSource_609738-609889_p.csv.gz,156.668,164.480,-51.249,-45.003
GaiaSource_609890-610033_p.csv.gz,154.288,159.468,-49.697,-45.787
GaiaSource_610034-610240_p.csv.gz,155.599,161.992,-48.138,-43.409
GaiaSource_610241-610378_p.csv.gz,156.781,180.000,-54.336,-41.813
GaiaSource_610379-610507_p.csv.gz,173.079,180.000,-52.797,-49.709
GaiaSource_610508-610679_p.csv.gz,173.337,180.000,-51.246,-46.968
GaiaSource_610680-610874_p.csv.gz,170.002,177.652,-51.251,-45.002
GaiaSource_610875-611077_p.csv.gz,167.147,173.680,-49.702,-45.003
GaiaSource_611078-611361_p.csv.gz,168.004,180.000,-48.138,-41.820
GaiaSource_611362-611697_p.csv.gz,174.003,180.000,-47.157,-41.022
GaiaSource_611698-612120_p.csv.gz,168.756,179.287,-44.991,-38.692
GaiaSource_612121-612492_p.csv.gz,163.226,177.183,-48.133,-35.687
GaiaSource_612493-612843_p.csv.gz,162.009,168.740,-45.781,-39.462
GaiaSource_612844-613193_p.csv.gz,157.505,166.631,-44.986,-38.692
GaiaSource_613194-613721_p.csv.gz,160.323,174.362,-41.809,-35.329
GaiaSource_613722-614400_p.csv.gz,149.693,174.013,-54.336,-30.010
GaiaSource_614401-614453_p.csv.gz,147.600,151.198,-54.147,-51.840
GaiaSource_614454-614516_p.csv.gz,148.239,152.301,-52.799,-50.481
GaiaSource_614517-614573_p.csv.gz,145.388,151.127,-52.797,-49.705
GaiaSource_614574-614635_p.csv.gz,145.722,149.995,-51.252,-48.927
GaiaSource_614636-614709_p.csv.gz,146.973,153.330,-51.253,-48.145
GaiaSource_614710-614807_p.csv.gz,148.913,154.283,-49.699,-46.581
GaiaSource_614808-614913_p.csv.gz,145.128,152.062,-51.248,-45.001
GaiaSource_614914-614985_p.csv.gz,143.335,147.267,-51.060,-48.144
GaiaSource_614986-615069_p.csv.gz,142.372,147.852,-49.699,-46.577
GaiaSource_615070-615174_p.csv.gz,141.437,148.417,-48.914,-45.000
GaiaSource_615175-615286_p.csv.gz,145.864,149.997,-47.741,-44.007
GaiaSource_615287-615411_p.csv.gz,144.002,148.771,-46.565,-42.610
GaiaSource_615412-615562_p.csv.gz,145.717,155.994,-48.138,-41.817
GaiaSource_615563-615758_p.csv.gz,150.003,157.137,-45.782,-41.816
GaiaSource_615759-616003_p.csv.gz,148.073,157.494,-44.988,-38.686
GaiaSource_616004-616247_p.csv.gz,146.255,153.280,-43.398,-38.685
GaiaSource_616248-616509_p.csv.gz,139.660,154.685,-48.132,-35.697
GaiaSource_616510-616636_p.csv.gz,138.007,143.996,-46.571,-43.409
GaiaSource_616637-616791_p.csv.gz,139.028,146.244,-44.992,-41.420
GaiaSource_616792-616964_p.csv.gz,137.606,145.888,-44.991,-38.687
GaiaSource_616965-617091_p.csv.gz,136.084,140.623,-44.595,-40.231
GaiaSource_617092-617222_p.csv.gz,135.004,141.317,-43.002,-38.686
GaiaSource_617223-617389_p.csv.gz,137.819,143.431,-41.401,-37.175
GaiaSource_617390-617611_p.csv.gz,138.168,149.053,-41.807,-35.688
GaiaSource_617612-617932_p.csv.gz,143.442,151.869,-39.447,-34.235
GaiaSource_617933-618227_p.csv.gz,140.629,150.461,-38.680,-32.810
GaiaSource_618228-618632_p.csv.gz,142.743,160.306,-41.804,-30.021
GaiaSource_618633-619122_p.csv.gz,153.289,163.113,-39.635,-32.817
GaiaSource_619123-619779_p.csv.gz,151.885,166.276,-37.168,-30.012
GaiaSource_619780-620634_p.csv.gz,150.473,168.746,-35.671,-24.627
GaiaSource_620635-621285_p.csv.gz,146.257,157.490,-34.213,-27.298
GaiaSource_621286-622263_p.csv.gz,147.664,163.111,-29.990,-22.042
GaiaSource_622264-622838_p.csv.gz,89.999,160.300,-66.438,-19.483
GaiaSource_622839-623577_p.csv.gz,90.000,107.989,-63.444,-55.497
GaiaSource_623578-624011_p.csv.gz,101.750,119.994,-60.427,-52.805
GaiaSource_624012-624429_p.csv.gz,105.021,118.797,-57.391,-51.265
GaiaSource_624430-624950_p.csv.gz,90.000,117.692,-60.409,-48.145
GaiaSource_624951-625711_p.csv.gz,90.000,107.995,-57.388,-48.150
GaiaSource_625712-626103_p.csv.gz,103.855,115.708,-52.799,-46.577
GaiaSource_626104-626499_p.csv.gz,102.861,114.819,-51.238,-44.997
GaiaSource_626500-626764_p.csv.gz,108.006,123.520,-54.337,-41.819
GaiaSource_626765-626947_p.csv.gz,117.694,125.135,-52.790,-48.147
GaiaSource_626948-627064_p.csv.gz,123.337,128.570,-50.864,-46.968
GaiaSource_627065-627169_p.csv.gz,122.146,127.564,-49.697,-45.785
GaiaSource_627170-627315_p.csv.gz,116.677,126.608,-51.249,-44.999
GaiaSource_627316-627468_p.csv.gz,115.725,123.151,-49.697,-44.997
GaiaSource_627469-627572_p.csv.gz,121.037,125.995,-47.356,-44.206
GaiaSource_627573-627676_p.csv.gz,120.004,125.406,-46.569,-43.012
GaiaSource_627677-627755_p.csv.gz,121.939,130.340,-48.138,-41.816
GaiaSource_627756-627857_p.csv.gz,126.613,131.997,-46.571,-43.414
GaiaSource_627858-628005_p.csv.gz,126.003,133.536,-45.781,-41.819
GaiaSource_628006-628225_p.csv.gz,125.855,134.992,-44.987,-38.694
GaiaSource_628226-628361_p.csv.gz,124.431,129.371,-44.792,-40.235
GaiaSource_628362-628542_p.csv.gz,123.753,130.770,-42.806,-38.684
GaiaSource_628543-628673_p.csv.gz,126.570,132.182,-40.218,-37.172
GaiaSource_628674-628805_p.csv.gz,114.831,130.777,-48.137,-35.691
GaiaSource_628806-628957_p.csv.gz,114.002,119.993,-46.562,-42.813
GaiaSource_628958-629063_p.csv.gz,116.133,122.852,-44.992,-41.812
GaiaSource_629064-629177_p.csv.gz,118.131,123.747,-43.405,-40.238
GaiaSource_629178-629318_p.csv.gz,113.231,122.341,-44.985,-38.684
GaiaSource_629319-629486_p.csv.gz,112.504,118.121,-43.402,-39.465
GaiaSource_629487-629604_p.csv.gz,114.441,120.936,-41.803,-37.922
GaiaSource_629605-629725_p.csv.gz,115.315,120.227,-40.221,-36.613
GaiaSource_629726-629868_p.csv.gz,116.722,126.556,-41.804,-35.690
GaiaSource_629869-629978_p.csv.gz,120.940,125.858,-40.227,-36.799
GaiaSource_629979-630074_p.csv.gz,122.350,127.967,-38.680,-35.686
GaiaSource_630075-630172_p.csv.gz,124.464,129.372,-37.165,-34.231
GaiaSource_630173-630270_p.csv.gz,123.755,127.966,-36.419,-32.980
GaiaSource_630271-630379_p.csv.gz,119.535,126.734,-38.675,-32.799
GaiaSource_630380-630505_p.csv.gz,118.138,123.044,-37.164,-33.513
GaiaSource_630506-630589_p.csv.gz,119.534,125.154,-35.682,-32.801
GaiaSource_630590-630677_p.csv.gz,121.645,126.559,-34.228,-31.390
GaiaSource_630678-630770_p.csv.gz,120.944,125.155,-33.504,-30.693
GaiaSource_630771-631532_p.csv.gz,90.000,124.449,-54.326,-30.007
GaiaSource_631533-632079_p.csv.gz,93.851,109.176,-48.137,-41.825
GaiaSource_632080-632397_p.csv.gz,101.615,112.497,-44.979,-38.694
GaiaSource_632398-632773_p.csv.gz,101.258,109.679,-43.388,-37.173
GaiaSource_632774-633519_p.csv.gz,90.000,108.270,-48.128,-35.691
GaiaSource_633520-634142_p.csv.gz,90.712,105.458,-41.802,-35.691
GaiaSource_634143-634585_p.csv.gz,95.636,106.870,-38.671,-32.801
GaiaSource_634586-634942_p.csv.gz,97.039,113.895,-41.806,-30.010
GaiaSource_634943-635126_p.csv.gz,109.696,115.307,-40.224,-36.242
GaiaSource_635127-635254_p.csv.gz,111.799,118.120,-38.678,-34.775
GaiaSource_635255-635388_p.csv.gz,112.508,117.245,-37.166,-33.154
GaiaSource_635389-635594_p.csv.gz,106.878,115.661,-38.676,-32.798
GaiaSource_635595-635734_p.csv.gz,108.283,115.306,-35.677,-32.622
GaiaSource_635735-635854_p.csv.gz,109.690,115.129,-34.224,-31.390
GaiaSource_635855-635975_p.csv.gz,111.098,120.230,-35.679,-30.005
GaiaSource_635976-636097_p.csv.gz,115.318,120.934,-34.225,-31.390
GaiaSource_636098-636197_p.csv.gz,116.725,122.343,-32.795,-30.006
GaiaSource_636198-636289_p.csv.gz,119.359,123.747,-31.732,-28.635
GaiaSource_636290-636389_p.csv.gz,118.130,122.342,-31.206,-27.959
GaiaSource_636390-636486_p.csv.gz,113.909,121.637,-32.793,-27.284
GaiaSource_636487-636583_p.csv.gz,112.856,118.119,-31.386,-28.641
GaiaSource_636584-636680_p.csv.gz,112.505,118.825,-30.337,-27.282
GaiaSource_636681-636777_p.csv.gz,116.722,120.935,-29.479,-26.616
GaiaSource_636778-636878_p.csv.gz,115.315,120.226,-28.626,-25.947
GaiaSource_636879-637024_p.csv.gz,105.472,119.529,-35.673,-24.631
GaiaSource_637025-637220_p.csv.gz,104.069,111.091,-34.221,-30.004
GaiaSource_637221-637342_p.csv.gz,107.582,112.499,-31.734,-28.638
GaiaSource_637343-637506_p.csv.gz,102.664,111.093,-32.793,-27.284
GaiaSource_637507-637735_p.csv.gz,101.261,108.277,-31.382,-27.283
GaiaSource_637736-637891_p.csv.gz,104.066,109.679,-28.966,-25.947
GaiaSource_637892-638007_p.csv.gz,105.475,113.902,-29.999,-24.631
GaiaSource_638008-638113_p.csv.gz,110.217,115.307,-28.630,-25.947
GaiaSource_638114-638222_p.csv.gz,109.689,116.014,-27.783,-24.628
GaiaSource_638223-638320_p.csv.gz,113.909,118.121,-26.608,-23.971
GaiaSource_638321-638428_p.csv.gz,112.505,117.418,-25.941,-22.995
GaiaSource_638429-638540_p.csv.gz,108.290,116.364,-27.274,-22.031
GaiaSource_638541-638665_p.csv.gz,106.882,112.498,-25.944,-23.321
GaiaSource_638666-638793_p.csv.gz,108.283,114.608,-24.622,-22.030
GaiaSource_638794-638914_p.csv.gz,109.690,115.307,-23.310,-20.744
GaiaSource_638915-639040_p.csv.gz,111.100,136.581,-41.808,-19.477
GaiaSource_639041-639169_p.csv.gz,132.197,137.806,-40.220,-37.174
GaiaSource_639170-639338_p.csv.gz,133.599,140.616,-38.676,-34.962
GaiaSource_639339-639525_p.csv.gz,131.134,139.917,-38.673,-32.807
GaiaSource_639526-639660_p.csv.gz,129.380,134.995,-37.540,-34.232
GaiaSource_639661-639827_p.csv.gz,129.728,137.456,-35.682,-32.800
GaiaSource_639828-640055_p.csv.gz,132.197,142.021,-35.679,-30.006
GaiaSource_640056-640426_p.csv.gz,137.824,146.246,-34.226,-28.635
GaiaSource_640427-640791_p.csv.gz,135.005,144.837,-32.796,-27.287
GaiaSource_640792-641083_p.csv.gz,127.972,143.427,-35.684,-24.637
GaiaSource_641084-641210_p.csv.gz,126.564,132.184,-34.226,-31.394
GaiaSource_641211-641376_p.csv.gz,127.444,134.994,-32.793,-29.319
GaiaSource_641377-641556_p.csv.gz,125.865,134.287,-32.790,-27.284
GaiaSource_641557-641677_p.csv.gz,124.456,129.371,-32.088,-28.633
GaiaSource_641678-641805_p.csv.gz,123.752,130.075,-30.688,-27.285
GaiaSource_641806-641987_p.csv.gz,126.565,132.181,-29.310,-25.948
GaiaSource_641988-642278_p.csv.gz,127.978,137.800,-29.990,-24.630
GaiaSource_642279-642709_p.csv.gz,130.079,140.619,-27.272,-22.031
GaiaSource_642710-643213_p.csv.gz,129.379,149.045,-29.991,-19.483
GaiaSource_643214-644005_p.csv.gz,140.626,151.859,-27.944,-20.752
GaiaSource_644006-645213_p.csv.gz,139.222,157.491,-24.619,-14.499
GaiaSource_645214-646044_p.csv.gz,135.009,146.229,-23.304,-15.721
GaiaSource_646045-647186_p.csv.gz,123.050,151.863,-29.996,-9.608
GaiaSource_647187-647310_p.csv.gz,121.642,126.557,-29.307,-25.951
GaiaSource_647311-647432_p.csv.gz,120.946,127.260,-27.950,-24.630
GaiaSource_647433-647615_p.csv.gz,123.755,129.372,-26.777,-23.322
GaiaSource_647616-647753_p.csv.gz,119.533,127.965,-27.276,-22.029
GaiaSource_647754-647868_p.csv.gz,118.125,123.744,-25.943,-23.321
